"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"MG";"Brasilândia de Minas";"2012";"FPM";"R$8.075.947,06";"3108552";"574"
"MG";"Brasilândia de Minas";"2013";"FPM";"R$8.674.915,04";"3108552";"574"
"MG";"Brasília de Minas";"2009";"FPM";"R$9.498.326,96";"3108602";"4171"
"MG";"Brasília de Minas";"2010";"FPM";"R$10.204.564,74";"3108602";"4171"
"MG";"Brasília de Minas";"2011";"FPM";"R$12.541.256,15";"3108602";"4171"
"MG";"Brasília de Minas";"2012";"FPM";"R$12.921.515,07";"3108602";"4171"
"MG";"Brasília de Minas";"2013";"FPM";"R$13.879.863,89";"3108602";"4171"
"MG";"Brasópolis";"2009";"FPM";"R$5.936.454,55";"3108909";"4177"
"MG";"Brasópolis";"2010";"FPM";"R$6.377.853,05";"3108909";"4177"
"MG";"Brasópolis";"2011";"FPM";"R$7.838.285,27";"3108909";"4177"
"MG";"Brasópolis";"2012";"FPM";"R$8.075.947,06";"3108909";"4177"
"MG";"Brasópolis";"2013";"FPM";"R$8.674.915,04";"3108909";"4177"
"MG";"Braúnas";"2009";"FPM";"R$3.561.872,88";"3108800";"4175"
"MG";"Braúnas";"2010";"FPM";"R$3.826.711,99";"3108800";"4175"
"MG";"Braúnas";"2011";"FPM";"R$4.702.971,28";"3108800";"4175"
"MG";"Braúnas";"2012";"FPM";"R$4.845.568,39";"3108800";"4175"
"MG";"Braúnas";"2013";"FPM";"R$5.204.949,18";"3108800";"4175"
"MG";"Brumadinho";"2009";"FPM";"R$9.498.326,96";"3109006";"4179"
"MG";"Brumadinho";"2010";"FPM";"R$10.204.564,74";"3109006";"4179"
"MG";"Brumadinho";"2011";"FPM";"R$12.541.256,15";"3109006";"4179"
"MG";"Brumadinho";"2012";"FPM";"R$12.921.515,07";"3109006";"4179"
"MG";"Brumadinho";"2013";"FPM";"R$13.879.863,89";"3109006";"4179"
"MG";"Bueno Brandão";"2009";"FPM";"R$4.749.163,70";"3109105";"4181"
"MG";"Bueno Brandão";"2010";"FPM";"R$5.102.282,57";"3109105";"4181"
"MG";"Bueno Brandão";"2011";"FPM";"R$6.270.628,25";"3109105";"4181"
"MG";"Bueno Brandão";"2012";"FPM";"R$6.460.757,67";"3109105";"4181"
"MG";"Bueno Brandão";"2013";"FPM";"R$6.939.932,07";"3109105";"4181"
"MG";"Buenópolis";"2009";"FPM";"R$3.561.872,88";"3109204";"4183"
"MG";"Buenópolis";"2010";"FPM";"R$3.826.711,99";"3109204";"4183"
"MG";"Buenópolis";"2011";"FPM";"R$6.270.628,25";"3109204";"4183"
"MG";"Buenópolis";"2012";"FPM";"R$6.460.757,67";"3109204";"4183"
"MG";"Buenópolis";"2013";"FPM";"R$6.939.932,07";"3109204";"4183"
"MG";"Bugre";"2009";"FPM";"R$3.561.872,88";"3109253";"576"
"MG";"Bugre";"2010";"FPM";"R$3.826.711,99";"3109253";"576"
"MG";"Bugre";"2011";"FPM";"R$4.702.971,28";"3109253";"576"
"MG";"Bugre";"2012";"FPM";"R$4.845.568,39";"3109253";"576"
"MG";"Bugre";"2013";"FPM";"R$5.204.949,18";"3109253";"576"
"MG";"Buritis";"2009";"FPM";"R$7.123.745,31";"3109303";"4185"
"MG";"Buritis";"2010";"FPM";"R$7.653.423,66";"3109303";"4185"
"MG";"Buritis";"2011";"FPM";"R$9.405.942,24";"3109303";"4185"
"MG";"Buritis";"2012";"FPM";"R$9.691.136,42";"3109303";"4185"
"MG";"Buritis";"2013";"FPM";"R$10.409.897,99";"3109303";"4185"
"MG";"Buritizeiro";"2009";"FPM";"R$8.311.036,19";"3109402";"4187"
"MG";"Buritizeiro";"2010";"FPM";"R$8.928.994,22";"3109402";"4187"
"MG";"Buritizeiro";"2011";"FPM";"R$10.973.599,17";"3109402";"4187"
"MG";"Buritizeiro";"2012";"FPM";"R$11.306.325,75";"3109402";"4187"
"MG";"Buritizeiro";"2013";"FPM";"R$12.144.880,96";"3109402";"4187"
"MG";"Cabeceira Grande";"2009";"FPM";"R$3.561.872,88";"3109451";"578"
"MG";"Cabeceira Grande";"2010";"FPM";"R$3.826.711,99";"3109451";"578"
"MG";"Cabeceira Grande";"2011";"FPM";"R$4.702.971,28";"3109451";"578"
"MG";"Cabeceira Grande";"2012";"FPM";"R$4.845.568,39";"3109451";"578"
"MG";"Cabeceira Grande";"2013";"FPM";"R$5.204.949,18";"3109451";"578"
"MG";"Cabo Verde";"2009";"FPM";"R$5.936.454,55";"3109501";"4189"
"MG";"Cabo Verde";"2010";"FPM";"R$6.377.853,05";"3109501";"4189"
"MG";"Cabo Verde";"2011";"FPM";"R$7.838.285,27";"3109501";"4189"
"MG";"Cabo Verde";"2012";"FPM";"R$8.075.947,06";"3109501";"4189"
"MG";"Cabo Verde";"2013";"FPM";"R$8.674.915,04";"3109501";"4189"
"MG";"Cachoeira da Prata";"2009";"FPM";"R$3.561.872,88";"3109600";"4191"
"MG";"Cachoeira da Prata";"2010";"FPM";"R$3.826.711,99";"3109600";"4191"
"MG";"Cachoeira da Prata";"2011";"FPM";"R$4.702.971,28";"3109600";"4191"
"MG";"Cachoeira da Prata";"2012";"FPM";"R$4.845.568,39";"3109600";"4191"
"MG";"Cachoeira da Prata";"2013";"FPM";"R$5.204.949,18";"3109600";"4191"
"MG";"Cachoeira de Minas";"2009";"FPM";"R$4.749.163,70";"3109709";"4193"
"MG";"Cachoeira de Minas";"2010";"FPM";"R$5.102.282,57";"3109709";"4193"
"MG";"Cachoeira de Minas";"2011";"FPM";"R$6.270.628,25";"3109709";"4193"
"MG";"Cachoeira de Minas";"2012";"FPM";"R$6.460.757,67";"3109709";"4193"
"MG";"Cachoeira de Minas";"2013";"FPM";"R$6.939.932,07";"3109709";"4193"
"MG";"Cachoeira de Pajeú";"2009";"FPM";"R$3.561.872,88";"3102704";"4053"
"MG";"Cachoeira de Pajeú";"2010";"FPM";"R$3.826.711,99";"3102704";"4053"
"MG";"Cachoeira de Pajeú";"2011";"FPM";"R$4.702.971,28";"3102704";"4053"
"MG";"Cachoeira de Pajeú";"2012";"FPM";"R$4.845.568,39";"3102704";"4053"
"MG";"Cachoeira de Pajeú";"2013";"FPM";"R$5.204.949,18";"3102704";"4053"
"MG";"Cachoeira Dourada";"2009";"FPM";"R$3.561.872,88";"3109808";"4195"
"MG";"Cachoeira Dourada";"2010";"FPM";"R$3.826.711,99";"3109808";"4195"
"MG";"Cachoeira Dourada";"2011";"FPM";"R$4.702.971,28";"3109808";"4195"
"MG";"Cachoeira Dourada";"2012";"FPM";"R$4.845.568,39";"3109808";"4195"
"MG";"Cachoeira Dourada";"2013";"FPM";"R$5.204.949,18";"3109808";"4195"
"MG";"Caetanópolis";"2009";"FPM";"R$3.561.872,88";"3109907";"4197"
"MG";"Caetanópolis";"2010";"FPM";"R$3.826.711,99";"3109907";"4197"
"MG";"Caetanópolis";"2011";"FPM";"R$6.270.628,25";"3109907";"4197"
"MG";"Caetanópolis";"2012";"FPM";"R$6.460.757,67";"3109907";"4197"
"MG";"Caetanópolis";"2013";"FPM";"R$6.939.932,07";"3109907";"4197"
"MG";"Caeté";"2009";"FPM";"R$10.685.617,83";"3110004";"4199"
"MG";"Caeté";"2010";"FPM";"R$11.480.135,26";"3110004";"4199"
"MG";"Caeté";"2011";"FPM";"R$14.108.913,19";"3110004";"4199"
"MG";"Caeté";"2012";"FPM";"R$14.536.704,43";"3110004";"4199"
"MG";"Caeté";"2013";"FPM";"R$15.614.846,85";"3110004";"4199"
"MG";"Caiana";"2009";"FPM";"R$3.561.872,88";"3110103";"4201"
"MG";"Caiana";"2010";"FPM";"R$3.826.711,99";"3110103";"4201"
"MG";"Caiana";"2011";"FPM";"R$4.702.971,28";"3110103";"4201"
"MG";"Caiana";"2012";"FPM";"R$4.845.568,39";"3110103";"4201"
"MG";"Caiana";"2013";"FPM";"R$5.204.949,18";"3110103";"4201"
"MG";"Cajuri";"2009";"FPM";"R$3.561.872,88";"3110202";"4203"
"MG";"Cajuri";"2010";"FPM";"R$3.826.711,99";"3110202";"4203"
"MG";"Cajuri";"2011";"FPM";"R$4.702.971,28";"3110202";"4203"
"MG";"Cajuri";"2012";"FPM";"R$4.845.568,39";"3110202";"4203"
"MG";"Cajuri";"2013";"FPM";"R$5.204.949,18";"3110202";"4203"
"MG";"Caldas";"2009";"FPM";"R$5.936.454,55";"3110301";"4205"
"MG";"Caldas";"2010";"FPM";"R$6.377.853,05";"3110301";"4205"
"MG";"Caldas";"2011";"FPM";"R$7.838.285,27";"3110301";"4205"
"MG";"Caldas";"2012";"FPM";"R$8.075.947,06";"3110301";"4205"
"MG";"Caldas";"2013";"FPM";"R$8.674.915,04";"3110301";"4205"
"MG";"Camacho";"2009";"FPM";"R$3.561.872,88";"3110400";"4207"
"MG";"Camacho";"2010";"FPM";"R$3.826.711,99";"3110400";"4207"
"MG";"Camacho";"2011";"FPM";"R$4.702.971,28";"3110400";"4207"
"MG";"Camacho";"2012";"FPM";"R$4.845.568,39";"3110400";"4207"
"MG";"Camacho";"2013";"FPM";"R$5.204.949,18";"3110400";"4207"
"MG";"Camanducaia";"2009";"FPM";"R$7.123.745,31";"3110509";"4209"
"MG";"Camanducaia";"2010";"FPM";"R$7.653.423,66";"3110509";"4209"
"MG";"Camanducaia";"2011";"FPM";"R$9.405.942,24";"3110509";"4209"
"MG";"Camanducaia";"2012";"FPM";"R$9.691.136,42";"3110509";"4209"
"MG";"Camanducaia";"2013";"FPM";"R$10.409.897,99";"3110509";"4209"
"MG";"Cambuí";"2009";"FPM";"R$8.311.036,19";"3110608";"4211"
"MG";"Cambuí";"2010";"FPM";"R$8.928.994,22";"3110608";"4211"
"MG";"Cambuí";"2011";"FPM";"R$10.973.599,17";"3110608";"4211"
"MG";"Cambuí";"2012";"FPM";"R$11.306.325,75";"3110608";"4211"
"MG";"Cambuí";"2013";"FPM";"R$12.144.880,96";"3110608";"4211"
"MG";"Cambuquira";"2009";"FPM";"R$4.749.163,70";"3110707";"4213"
"MG";"Cambuquira";"2010";"FPM";"R$5.102.282,57";"3110707";"4213"
"MG";"Cambuquira";"2011";"FPM";"R$6.270.628,25";"3110707";"4213"
"MG";"Cambuquira";"2012";"FPM";"R$6.460.757,67";"3110707";"4213"
"MG";"Cambuquira";"2013";"FPM";"R$6.939.932,07";"3110707";"4213"
"MG";"Campanário";"2009";"FPM";"R$3.561.872,88";"3110806";"4215"
"MG";"Campanário";"2010";"FPM";"R$3.826.711,99";"3110806";"4215"
"MG";"Campanário";"2011";"FPM";"R$4.702.971,28";"3110806";"4215"
"MG";"Campanário";"2012";"FPM";"R$4.845.568,39";"3110806";"4215"
"MG";"Campanário";"2013";"FPM";"R$5.204.949,18";"3110806";"4215"
"MG";"Campanha";"2009";"FPM";"R$5.936.454,55";"3110905";"4217"
"MG";"Campanha";"2010";"FPM";"R$6.377.853,05";"3110905";"4217"
"MG";"Campanha";"2011";"FPM";"R$7.838.285,27";"3110905";"4217"
"MG";"Campanha";"2012";"FPM";"R$8.075.947,06";"3110905";"4217"
"MG";"Campanha";"2013";"FPM";"R$8.674.915,04";"3110905";"4217"
"MG";"Campestre";"2009";"FPM";"R$7.123.745,31";"3111002";"4219"
"MG";"Campestre";"2010";"FPM";"R$7.653.423,66";"3111002";"4219"
"MG";"Campestre";"2011";"FPM";"R$9.405.942,24";"3111002";"4219"
"MG";"Campestre";"2012";"FPM";"R$9.691.136,42";"3111002";"4219"
"MG";"Campestre";"2013";"FPM";"R$10.409.897,99";"3111002";"4219"
"MG";"Campina Verde";"2009";"FPM";"R$7.123.745,31";"3111101";"4221"
"MG";"Campina Verde";"2010";"FPM";"R$7.653.423,66";"3111101";"4221"
"MG";"Campina Verde";"2011";"FPM";"R$9.405.942,24";"3111101";"4221"
"MG";"Campina Verde";"2012";"FPM";"R$9.691.136,42";"3111101";"4221"
"MG";"Campina Verde";"2013";"FPM";"R$10.409.897,99";"3111101";"4221"
"MG";"Campo Azul";"2009";"FPM";"R$3.561.872,88";"3111150";"580"
"MG";"Campo Azul";"2010";"FPM";"R$3.826.711,99";"3111150";"580"
"MG";"Campo Azul";"2011";"FPM";"R$4.702.971,28";"3111150";"580"
"MG";"Campo Azul";"2012";"FPM";"R$4.845.568,39";"3111150";"580"
"MG";"Campo Azul";"2013";"FPM";"R$5.204.949,18";"3111150";"580"
"MG";"Campo Belo";"2009";"FPM";"R$13.060.199,48";"3111200";"4223"
"MG";"Campo Belo";"2010";"FPM";"R$14.031.276,37";"3111200";"4223"
"MG";"Campo Belo";"2011";"FPM";"R$17.244.227,05";"3111200";"4223"
"MG";"Campo Belo";"2012";"FPM";"R$17.767.083,09";"3111200";"4223"
"MG";"Campo Belo";"2013";"FPM";"R$19.084.812,78";"3111200";"4223"
"MG";"Campo do Meio";"2009";"FPM";"R$4.749.163,70";"3111309";"4225"
"MG";"Campo do Meio";"2010";"FPM";"R$5.102.282,57";"3111309";"4225"
"MG";"Campo do Meio";"2011";"FPM";"R$6.270.628,25";"3111309";"4225"
"MG";"Campo do Meio";"2012";"FPM";"R$6.460.757,67";"3111309";"4225"
"MG";"Campo do Meio";"2013";"FPM";"R$6.939.932,07";"3111309";"4225"
"MG";"Campo Florido";"2009";"FPM";"R$3.561.872,88";"3111408";"4227"
"MG";"Campo Florido";"2010";"FPM";"R$3.826.711,99";"3111408";"4227"
"MG";"Campo Florido";"2011";"FPM";"R$4.702.971,28";"3111408";"4227"
"MG";"Campo Florido";"2012";"FPM";"R$4.845.568,39";"3111408";"4227"
"MG";"Campo Florido";"2013";"FPM";"R$5.204.949,18";"3111408";"4227"
"MG";"Campos Altos";"2009";"FPM";"R$5.936.454,55";"3111507";"4229"
"MG";"Campos Altos";"2010";"FPM";"R$6.377.853,05";"3111507";"4229"
"MG";"Campos Altos";"2011";"FPM";"R$7.838.285,27";"3111507";"4229"
"MG";"Campos Altos";"2012";"FPM";"R$8.075.947,06";"3111507";"4229"
"MG";"Campos Altos";"2013";"FPM";"R$8.674.915,04";"3111507";"4229"
"MG";"Campos Gerais";"2009";"FPM";"R$8.311.036,19";"3111606";"4231"
"MG";"Campos Gerais";"2010";"FPM";"R$8.928.994,22";"3111606";"4231"
"MG";"Campos Gerais";"2011";"FPM";"R$10.973.599,17";"3111606";"4231"
"MG";"Campos Gerais";"2012";"FPM";"R$11.306.325,75";"3111606";"4231"
"MG";"Campos Gerais";"2013";"FPM";"R$12.144.880,96";"3111606";"4231"
"MG";"Cana Verde";"2009";"FPM";"R$3.561.872,88";"3111903";"4237"
"MG";"Cana Verde";"2010";"FPM";"R$3.826.711,99";"3111903";"4237"
"MG";"Cana Verde";"2011";"FPM";"R$4.702.971,28";"3111903";"4237"
"MG";"Cana Verde";"2012";"FPM";"R$4.845.568,39";"3111903";"4237"
"MG";"Cana Verde";"2013";"FPM";"R$5.204.949,18";"3111903";"4237"
"MG";"Canaã";"2009";"FPM";"R$3.561.872,88";"3111705";"4233"
"MG";"Canaã";"2010";"FPM";"R$3.826.711,99";"3111705";"4233"
"MG";"Canaã";"2011";"FPM";"R$4.702.971,28";"3111705";"4233"
"MG";"Canaã";"2012";"FPM";"R$4.845.568,39";"3111705";"4233"
"MG";"Canaã";"2013";"FPM";"R$5.204.949,18";"3111705";"4233"
"MG";"Canápolis";"2009";"FPM";"R$4.749.163,70";"3111804";"4235"
"MG";"Canápolis";"2010";"FPM";"R$5.102.282,57";"3111804";"4235"
"MG";"Canápolis";"2011";"FPM";"R$6.270.628,25";"3111804";"4235"
"MG";"Canápolis";"2012";"FPM";"R$6.460.757,67";"3111804";"4235"
"MG";"Canápolis";"2013";"FPM";"R$6.939.932,07";"3111804";"4235"
"MG";"Candeias";"2009";"FPM";"R$5.936.454,55";"3112000";"4239"
"MG";"Candeias";"2010";"FPM";"R$6.377.853,05";"3112000";"4239"
"MG";"Candeias";"2011";"FPM";"R$7.838.285,27";"3112000";"4239"
"MG";"Candeias";"2012";"FPM";"R$8.075.947,06";"3112000";"4239"
"MG";"Candeias";"2013";"FPM";"R$8.674.915,04";"3112000";"4239"
"MG";"Cantagalo";"2009";"FPM";"R$3.561.872,88";"3112059";"582"
"MG";"Cantagalo";"2010";"FPM";"R$3.826.711,99";"3112059";"582"
"MG";"Cantagalo";"2011";"FPM";"R$4.702.971,28";"3112059";"582"
"MG";"Cantagalo";"2012";"FPM";"R$4.845.568,39";"3112059";"582"
"MG";"Cantagalo";"2013";"FPM";"R$5.204.949,18";"3112059";"582"
"MG";"Caparaó";"2009";"FPM";"R$3.561.872,88";"3112109";"4241"
"MG";"Caparaó";"2010";"FPM";"R$3.826.711,99";"3112109";"4241"
"MG";"Caparaó";"2011";"FPM";"R$4.702.971,28";"3112109";"4241"
"MG";"Caparaó";"2012";"FPM";"R$4.845.568,39";"3112109";"4241"
"MG";"Caparaó";"2013";"FPM";"R$5.204.949,18";"3112109";"4241"
"MG";"Capela Nova";"2009";"FPM";"R$3.561.872,88";"3112208";"4243"
"MG";"Capela Nova";"2010";"FPM";"R$3.826.711,99";"3112208";"4243"
"MG";"Capela Nova";"2011";"FPM";"R$4.702.971,28";"3112208";"4243"
"MG";"Capela Nova";"2012";"FPM";"R$4.845.568,39";"3112208";"4243"
"MG";"Capela Nova";"2013";"FPM";"R$5.204.949,18";"3112208";"4243"
"MG";"Capelinha";"2009";"FPM";"R$9.498.326,96";"3112307";"4245"
"MG";"Capelinha";"2010";"FPM";"R$10.204.564,74";"3112307";"4245"
"MG";"Capelinha";"2011";"FPM";"R$12.541.256,15";"3112307";"4245"
"MG";"Capelinha";"2012";"FPM";"R$12.921.515,07";"3112307";"4245"
"MG";"Capelinha";"2013";"FPM";"R$13.879.863,89";"3112307";"4245"
"MG";"Capetinga";"2009";"FPM";"R$3.561.872,88";"3112406";"4247"
"MG";"Capetinga";"2010";"FPM";"R$3.826.711,99";"3112406";"4247"
"MG";"Capetinga";"2011";"FPM";"R$4.702.971,28";"3112406";"4247"
"MG";"Capetinga";"2012";"FPM";"R$4.845.568,39";"3112406";"4247"
"MG";"Capetinga";"2013";"FPM";"R$5.204.949,18";"3112406";"4247"
"MG";"Capim Branco";"2009";"FPM";"R$3.561.872,88";"3112505";"4249"
"MG";"Capim Branco";"2010";"FPM";"R$3.826.711,99";"3112505";"4249"
"MG";"Capim Branco";"2011";"FPM";"R$4.702.971,28";"3112505";"4249"
"MG";"Capim Branco";"2012";"FPM";"R$4.845.568,39";"3112505";"4249"
"MG";"Capim Branco";"2013";"FPM";"R$5.204.949,18";"3112505";"4249"
"MG";"Capinópolis";"2009";"FPM";"R$5.936.454,55";"3112604";"4251"
"MG";"Capinópolis";"2010";"FPM";"R$6.377.853,05";"3112604";"4251"
"MG";"Capinópolis";"2011";"FPM";"R$7.838.285,27";"3112604";"4251"
"MG";"Capinópolis";"2012";"FPM";"R$8.075.947,06";"3112604";"4251"
"MG";"Capinópolis";"2013";"FPM";"R$8.674.915,04";"3112604";"4251"
"MG";"Capitão Andrade";"2009";"FPM";"R$3.561.872,88";"3112653";"2651"
"MG";"Capitão Andrade";"2010";"FPM";"R$3.826.711,99";"3112653";"2651"
"MG";"Capitão Andrade";"2011";"FPM";"R$4.702.971,28";"3112653";"2651"
"MG";"Capitão Andrade";"2012";"FPM";"R$4.845.568,39";"3112653";"2651"
"MG";"Capitão Andrade";"2013";"FPM";"R$5.204.949,18";"3112653";"2651"
"MG";"Capitão Enéas";"2009";"FPM";"R$5.936.454,55";"3112703";"4253"
"MG";"Capitão Enéas";"2010";"FPM";"R$6.377.853,05";"3112703";"4253"
"MG";"Capitão Enéas";"2011";"FPM";"R$7.838.285,27";"3112703";"4253"
"MG";"Capitão Enéas";"2012";"FPM";"R$8.075.947,06";"3112703";"4253"
"MG";"Capitão Enéas";"2013";"FPM";"R$8.674.915,04";"3112703";"4253"
"MG";"Capitólio";"2009";"FPM";"R$3.561.872,88";"3112802";"4255"
"MG";"Capitólio";"2010";"FPM";"R$3.826.711,99";"3112802";"4255"
"MG";"Capitólio";"2011";"FPM";"R$4.702.971,28";"3112802";"4255"
"MG";"Capitólio";"2012";"FPM";"R$4.845.568,39";"3112802";"4255"
"MG";"Capitólio";"2013";"FPM";"R$5.204.949,18";"3112802";"4255"
"MG";"Caputira";"2009";"FPM";"R$3.561.872,88";"3112901";"4257"
"MG";"Caputira";"2010";"FPM";"R$3.826.711,99";"3112901";"4257"
"MG";"Caputira";"2011";"FPM";"R$4.702.971,28";"3112901";"4257"
"MG";"Caputira";"2012";"FPM";"R$4.845.568,39";"3112901";"4257"
"MG";"Caputira";"2013";"FPM";"R$5.204.949,18";"3112901";"4257"
"MG";"Caraí";"2009";"FPM";"R$7.123.745,31";"3113008";"4259"
"MG";"Caraí";"2010";"FPM";"R$7.653.423,66";"3113008";"4259"
"MG";"Caraí";"2011";"FPM";"R$9.405.942,24";"3113008";"4259"
"MG";"Caraí";"2012";"FPM";"R$9.691.136,42";"3113008";"4259"
"MG";"Caraí";"2013";"FPM";"R$10.409.897,99";"3113008";"4259"
"MG";"Caranaíba";"2009";"FPM";"R$3.561.872,88";"3113107";"4261"
"MG";"Caranaíba";"2010";"FPM";"R$3.826.711,99";"3113107";"4261"
"MG";"Caranaíba";"2011";"FPM";"R$4.702.971,28";"3113107";"4261"
"MG";"Caranaíba";"2012";"FPM";"R$4.845.568,39";"3113107";"4261"
"MG";"Caranaíba";"2013";"FPM";"R$5.204.949,18";"3113107";"4261"
"MG";"Carandaí";"2009";"FPM";"R$7.123.745,31";"3113206";"4263"
"MG";"Carandaí";"2010";"FPM";"R$7.653.423,66";"3113206";"4263"
"MG";"Carandaí";"2011";"FPM";"R$9.405.942,24";"3113206";"4263"
"MG";"Carandaí";"2012";"FPM";"R$9.691.136,42";"3113206";"4263"
"MG";"Carandaí";"2013";"FPM";"R$10.409.897,99";"3113206";"4263"
"MG";"Carangola";"2009";"FPM";"R$9.498.326,96";"3113305";"4265"
"MG";"Carangola";"2010";"FPM";"R$10.204.564,74";"3113305";"4265"
"MG";"Carangola";"2011";"FPM";"R$12.541.256,15";"3113305";"4265"
"MG";"Carangola";"2012";"FPM";"R$12.921.515,07";"3113305";"4265"
"MG";"Carangola";"2013";"FPM";"R$13.879.863,89";"3113305";"4265"
"MG";"Caratinga";"2009";"FPM";"R$16.622.071,87";"3113404";"4267"
"MG";"Caratinga";"2010";"FPM";"R$17.857.988,07";"3113404";"4267"
"MG";"Caratinga";"2011";"FPM";"R$21.947.198,03";"3113404";"4267"
"MG";"Caratinga";"2012";"FPM";"R$22.612.651,16";"3113404";"4267"
"MG";"Caratinga";"2013";"FPM";"R$24.289.761,63";"3113404";"4267"
"MG";"Carbonita";"2009";"FPM";"R$4.749.163,70";"3113503";"4269"
"MG";"Carbonita";"2010";"FPM";"R$5.102.282,57";"3113503";"4269"
"MG";"Carbonita";"2011";"FPM";"R$4.702.971,28";"3113503";"4269"
"MG";"Carbonita";"2012";"FPM";"R$4.845.568,39";"3113503";"4269"
"MG";"Carbonita";"2013";"FPM";"R$5.204.949,18";"3113503";"4269"
"MG";"Careaçu";"2009";"FPM";"R$3.561.872,88";"3113602";"4271"
"MG";"Careaçu";"2010";"FPM";"R$3.826.711,99";"3113602";"4271"
"MG";"Careaçu";"2011";"FPM";"R$4.702.971,28";"3113602";"4271"
"MG";"Careaçu";"2012";"FPM";"R$4.845.568,39";"3113602";"4271"
"MG";"Careaçu";"2013";"FPM";"R$5.204.949,18";"3113602";"4271"
"MG";"Carlos Chagas";"2009";"FPM";"R$7.123.745,31";"3113701";"4273"
"MG";"Carlos Chagas";"2010";"FPM";"R$7.653.423,66";"3113701";"4273"
"MG";"Carlos Chagas";"2011";"FPM";"R$9.405.942,24";"3113701";"4273"
"MG";"Carlos Chagas";"2012";"FPM";"R$9.691.136,42";"3113701";"4273"
"MG";"Carlos Chagas";"2013";"FPM";"R$10.409.897,99";"3113701";"4273"
"MG";"Carmésia";"2009";"FPM";"R$3.561.872,88";"3113800";"4275"
"MG";"Carmésia";"2010";"FPM";"R$3.826.711,99";"3113800";"4275"
"MG";"Carmésia";"2011";"FPM";"R$4.702.971,28";"3113800";"4275"
"MG";"Carmésia";"2012";"FPM";"R$4.845.568,39";"3113800";"4275"
"MG";"Carmésia";"2013";"FPM";"R$5.204.949,18";"3113800";"4275"
"MG";"Carmo da Cachoeira";"2009";"FPM";"R$4.749.163,70";"3113909";"4277"
"MG";"Carmo da Cachoeira";"2010";"FPM";"R$5.102.282,57";"3113909";"4277"
"MG";"Carmo da Cachoeira";"2011";"FPM";"R$6.270.628,25";"3113909";"4277"
"MG";"Carmo da Cachoeira";"2012";"FPM";"R$6.460.757,67";"3113909";"4277"
"MG";"Carmo da Cachoeira";"2013";"FPM";"R$6.939.932,07";"3113909";"4277"
"MG";"Carmo da Mata";"2009";"FPM";"R$4.749.163,70";"3114006";"4279"
"MG";"Carmo da Mata";"2010";"FPM";"R$5.102.282,57";"3114006";"4279"
"MG";"Carmo da Mata";"2011";"FPM";"R$6.270.628,25";"3114006";"4279"
"MG";"Carmo da Mata";"2012";"FPM";"R$6.460.757,67";"3114006";"4279"
"MG";"Carmo da Mata";"2013";"FPM";"R$6.939.932,07";"3114006";"4279"
"MG";"Carmo de Minas";"2009";"FPM";"R$5.936.454,55";"3114105";"4281"
"MG";"Carmo de Minas";"2010";"FPM";"R$6.377.853,05";"3114105";"4281"
"MG";"Carmo de Minas";"2011";"FPM";"R$7.838.285,27";"3114105";"4281"
"MG";"Carmo de Minas";"2012";"FPM";"R$8.075.947,06";"3114105";"4281"
"MG";"Carmo de Minas";"2013";"FPM";"R$8.674.915,04";"3114105";"4281"
"MG";"Carmo do Cajuru";"2009";"FPM";"R$7.123.745,31";"3114204";"4283"
"MG";"Carmo do Cajuru";"2010";"FPM";"R$7.653.423,66";"3114204";"4283"
"MG";"Carmo do Cajuru";"2011";"FPM";"R$9.405.942,24";"3114204";"4283"
"MG";"Carmo do Cajuru";"2012";"FPM";"R$9.691.136,42";"3114204";"4283"
"MG";"Carmo do Cajuru";"2013";"FPM";"R$10.409.897,99";"3114204";"4283"
"MG";"Carmo do Paranaíba";"2009";"FPM";"R$9.498.326,96";"3114303";"4285"
"MG";"Carmo do Paranaíba";"2010";"FPM";"R$10.204.564,74";"3114303";"4285"
"MG";"Carmo do Paranaíba";"2011";"FPM";"R$10.973.599,17";"3114303";"4285"
"MG";"Carmo do Paranaíba";"2012";"FPM";"R$11.306.325,75";"3114303";"4285"
"MG";"Carmo do Paranaíba";"2013";"FPM";"R$12.144.880,96";"3114303";"4285"
"MG";"Carmo do Rio Claro";"2009";"FPM";"R$7.123.745,31";"3114402";"4287"
"MG";"Carmo do Rio Claro";"2010";"FPM";"R$7.653.423,66";"3114402";"4287"
"MG";"Carmo do Rio Claro";"2011";"FPM";"R$9.405.942,24";"3114402";"4287"
"MG";"Carmo do Rio Claro";"2012";"FPM";"R$9.691.136,42";"3114402";"4287"
"MG";"Carmo do Rio Claro";"2013";"FPM";"R$10.409.897,99";"3114402";"4287"
"MG";"Carmópolis de Minas";"2009";"FPM";"R$5.936.454,55";"3114501";"4289"
"MG";"Carmópolis de Minas";"2010";"FPM";"R$6.377.853,05";"3114501";"4289"
"MG";"Carmópolis de Minas";"2011";"FPM";"R$9.405.942,24";"3114501";"4289"
"MG";"Carmópolis de Minas";"2012";"FPM";"R$9.691.136,42";"3114501";"4289"
"MG";"Carmópolis de Minas";"2013";"FPM";"R$10.409.897,99";"3114501";"4289"
"MG";"Carneirinho";"2009";"FPM";"R$3.561.872,88";"3114550";"2685"
"MG";"Carneirinho";"2010";"FPM";"R$3.826.711,99";"3114550";"2685"
