"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"AC";"Acrelândia";"1999";"FPM";"R$833.711,05";"1200013";"643"
"AC";"Acrelândia";"2000";"FPM";"R$932.751,44";"1200013";"643"
"AC";"Acrelândia";"2001";"FPM";"R$1.063.924,65";"1200013";"643"
"AC";"Acrelândia";"2002";"FPM";"R$1.284.494,26";"1200013";"643"
"AC";"Acrelândia";"2003";"FPM";"R$1.329.613,99";"1200013";"643"
"AC";"Assis Brasil";"1999";"FPM";"R$833.711,05";"1200054";"157"
"AC";"Assis Brasil";"2000";"FPM";"R$932.751,44";"1200054";"157"
"AC";"Assis Brasil";"2001";"FPM";"R$1.063.924,65";"1200054";"157"
"AC";"Assis Brasil";"2002";"FPM";"R$1.284.494,26";"1200054";"157"
"AC";"Assis Brasil";"2003";"FPM";"R$1.329.613,99";"1200054";"157"
"AC";"Brasiléia";"1999";"FPM";"R$1.764.950,72";"1200104";"105"
"AC";"Brasiléia";"2000";"FPM";"R$1.802.872,11";"1200104";"105"
"AC";"Brasiléia";"2001";"FPM";"R$2.151.516,03";"1200104";"105"
"AC";"Brasiléia";"2002";"FPM";"R$2.703.535,03";"1200104";"105"
"AC";"Brasiléia";"2003";"FPM";"R$2.769.925,97";"1200104";"105"
"AC";"Bujari";"1999";"FPM";"R$833.711,05";"1200138";"645"
"AC";"Bujari";"2000";"FPM";"R$932.751,44";"1200138";"645"
"AC";"Bujari";"2001";"FPM";"R$1.063.924,65";"1200138";"645"
"AC";"Bujari";"2002";"FPM";"R$1.284.494,26";"1200138";"645"
"AC";"Bujari";"2003";"FPM";"R$1.329.613,99";"1200138";"645"
"AC";"Capixaba";"1999";"FPM";"R$833.711,05";"1200179";"647"
"AC";"Capixaba";"2000";"FPM";"R$932.751,44";"1200179";"647"
"AC";"Capixaba";"2001";"FPM";"R$1.063.924,65";"1200179";"647"
"AC";"Capixaba";"2002";"FPM";"R$1.284.494,26";"1200179";"647"
"AC";"Capixaba";"2003";"FPM";"R$1.329.613,99";"1200179";"647"
"AC";"Cruzeiro do Sul";"1999";"FPM";"R$3.369.450,68";"1200203";"107"
"AC";"Cruzeiro do Sul";"2000";"FPM";"R$3.663.900,59";"1200203";"107"
"AC";"Cruzeiro do Sul";"2001";"FPM";"R$4.243.074,75";"1200203";"107"
"AC";"Cruzeiro do Sul";"2002";"FPM";"R$5.161.857,38";"1200203";"107"
"AC";"Cruzeiro do Sul";"2003";"FPM";"R$5.761.122,14";"1200203";"107"
"AC";"Epitaciolândia";"1999";"FPM";"R$833.711,05";"1200252";"651"
"AC";"Epitaciolândia";"2000";"FPM";"R$1.243.668,37";"1200252";"651"
"AC";"Epitaciolândia";"2001";"FPM";"R$1.418.565,96";"1200252";"651"
"AC";"Epitaciolândia";"2002";"FPM";"R$1.712.658,88";"1200252";"651"
"AC";"Epitaciolândia";"2003";"FPM";"R$1.772.818,52";"1200252";"651"
"AC";"Feijó";"1999";"FPM";"R$1.945.325,25";"1200302";"113"
"AC";"Feijó";"2000";"FPM";"R$2.176.419,44";"1200302";"113"
"AC";"Feijó";"2001";"FPM";"R$2.482.490,41";"1200302";"113"
"AC";"Feijó";"2002";"FPM";"R$2.997.152,57";"1200302";"113"
"AC";"Feijó";"2003";"FPM";"R$3.102.432,00";"1200302";"113"
"AC";"Jordão";"1999";"FPM";"R$833.711,05";"1200328";"653"
"AC";"Jordão";"2000";"FPM";"R$932.751,44";"1200328";"653"
"AC";"Jordão";"2001";"FPM";"R$1.063.924,65";"1200328";"653"
"AC";"Jordão";"2002";"FPM";"R$1.284.494,26";"1200328";"653"
"AC";"Jordão";"2003";"FPM";"R$1.329.613,99";"1200328";"653"
"AC";"Mâncio Lima";"1999";"FPM";"R$833.711,05";"1200336";"109"
"AC";"Mâncio Lima";"2000";"FPM";"R$932.751,44";"1200336";"109"
"AC";"Mâncio Lima";"2001";"FPM";"R$1.233.751,48";"1200336";"109"
"AC";"Mâncio Lima";"2002";"FPM";"R$1.711.674,01";"1200336";"109"
"AC";"Mâncio Lima";"2003";"FPM";"R$1.772.491,37";"1200336";"109"
"AC";"Manoel Urbano";"1999";"FPM";"R$833.711,05";"1200344";"155"
"AC";"Manoel Urbano";"2000";"FPM";"R$932.751,44";"1200344";"155"
"AC";"Manoel Urbano";"2001";"FPM";"R$1.063.924,65";"1200344";"155"
"AC";"Manoel Urbano";"2002";"FPM";"R$1.284.494,26";"1200344";"155"
"AC";"Manoel Urbano";"2003";"FPM";"R$1.329.613,99";"1200344";"155"
"AC";"Marechal Thaumaturgo";"1999";"FPM";"R$833.711,05";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2000";"FPM";"R$932.751,44";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2001";"FPM";"R$1.063.924,65";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2002";"FPM";"R$1.284.494,26";"1200351";"655"
"AC";"Marechal Thaumaturgo";"2003";"FPM";"R$1.329.613,99";"1200351";"655"
"AC";"Plácido de Castro";"1999";"FPM";"R$1.711.467,40";"1200385";"151"
"AC";"Plácido de Castro";"2000";"FPM";"R$1.686.557,72";"1200385";"151"
"AC";"Plácido de Castro";"2001";"FPM";"R$2.026.650,42";"1200385";"151"
"AC";"Plácido de Castro";"2002";"FPM";"R$2.539.824,75";"1200385";"151"
"AC";"Plácido de Castro";"2003";"FPM";"R$2.556.918,74";"1200385";"151"
"AC";"Porto Acre";"1999";"FPM";"R$833.711,05";"1200807";"649"
"AC";"Porto Acre";"2000";"FPM";"R$932.751,44";"1200807";"649"
"AC";"Porto Acre";"2001";"FPM";"R$1.233.751,48";"1200807";"649"
"AC";"Porto Acre";"2002";"FPM";"R$1.711.674,01";"1200807";"649"
"AC";"Porto Acre";"2003";"FPM";"R$1.772.491,37";"1200807";"649"
"AC";"Porto Walter";"1999";"FPM";"R$833.711,05";"1200393";"657"
"AC";"Porto Walter";"2000";"FPM";"R$932.751,44";"1200393";"657"
"AC";"Porto Walter";"2001";"FPM";"R$1.063.924,65";"1200393";"657"
"AC";"Porto Walter";"2002";"FPM";"R$1.284.494,26";"1200393";"657"
"AC";"Porto Walter";"2003";"FPM";"R$1.329.613,99";"1200393";"657"
"AC";"Rio Branco";"1999";"FPM";"R$34.940.701,09";"1200401";"139"
"AC";"Rio Branco";"2000";"FPM";"R$41.212.774,01";"1200401";"139"
"AC";"Rio Branco";"2001";"FPM";"R$48.512.614,42";"1200401";"139"
"AC";"Rio Branco";"2002";"FPM";"R$60.013.739,99";"1200401";"139"
"AC";"Rio Branco";"2003";"FPM";"R$62.382.378,91";"1200401";"139"
"AC";"Rodrigues Alves";"1999";"FPM";"R$833.711,05";"1200427";"659"
"AC";"Rodrigues Alves";"2000";"FPM";"R$932.751,44";"1200427";"659"
"AC";"Rodrigues Alves";"2001";"FPM";"R$1.063.924,65";"1200427";"659"
"AC";"Rodrigues Alves";"2002";"FPM";"R$1.284.494,26";"1200427";"659"
"AC";"Rodrigues Alves";"2003";"FPM";"R$1.329.613,99";"1200427";"659"
"AC";"Santa Rosa do Purus";"1999";"FPM";"R$833.712,45";"1200435";"661"
"AC";"Santa Rosa do Purus";"2000";"FPM";"R$932.751,43";"1200435";"661"
"AC";"Santa Rosa do Purus";"2001";"FPM";"R$1.063.924,84";"1200435";"661"
"AC";"Santa Rosa do Purus";"2002";"FPM";"R$1.284.493,87";"1200435";"661"
"AC";"Santa Rosa do Purus";"2003";"FPM";"R$1.329.613,90";"1200435";"661"
"AC";"Sena Madureira";"1999";"FPM";"R$1.818.434,04";"1200500";"145"
"AC";"Sena Madureira";"2000";"FPM";"R$1.919.186,27";"1200500";"145"
"AC";"Sena Madureira";"2001";"FPM";"R$2.315.327,70";"1200500";"145"
"AC";"Sena Madureira";"2002";"FPM";"R$2.996.337,75";"1200500";"145"
"AC";"Sena Madureira";"2003";"FPM";"R$3.102.161,39";"1200500";"145"
"AC";"Senador Guiomard";"1999";"FPM";"R$1.389.518,19";"1200450";"153"
"AC";"Senador Guiomard";"2000";"FPM";"R$1.554.585,42";"1200450";"153"
"AC";"Senador Guiomard";"2001";"FPM";"R$1.943.034,32";"1200450";"153"
"AC";"Senador Guiomard";"2002";"FPM";"R$2.568.003,09";"1200450";"153"
"AC";"Senador Guiomard";"2003";"FPM";"R$2.658.900,34";"1200450";"153"
"AC";"Tarauacá";"1999";"FPM";"R$2.085.850,60";"1200609";"147"
"AC";"Tarauacá";"2000";"FPM";"R$2.209.972,01";"1200609";"147"
"AC";"Tarauacá";"2001";"FPM";"R$2.563.097,99";"1200609";"147"
"AC";"Tarauacá";"2002";"FPM";"R$3.113.562,41";"1200609";"147"
"AC";"Tarauacá";"2003";"FPM";"R$3.196.198,88";"1200609";"147"
"AC";"Xapuri";"1999";"FPM";"R$1.551.017,34";"1200708";"149"
"AC";"Xapuri";"2000";"FPM";"R$1.628.400,62";"1200708";"149"
"AC";"Xapuri";"2001";"FPM";"R$1.841.828,34";"1200708";"149"
"AC";"Xapuri";"2002";"FPM";"R$2.130.902,64";"1200708";"149"
"AC";"Xapuri";"2003";"FPM";"R$2.131.012,80";"1200708";"149"
"AL";"Água Branca";"1999";"FPM";"R$2.667.151,44";"2700102";"2701"
"AL";"Água Branca";"2000";"FPM";"R$2.770.712,91";"2700102";"2701"
"AL";"Água Branca";"2001";"FPM";"R$3.250.567,51";"2700102";"2701"
"AL";"Água Branca";"2002";"FPM";"R$3.980.941,15";"2700102";"2701"
"AL";"Água Branca";"2003";"FPM";"R$4.012.802,08";"2700102";"2701"
"AL";"Anadia";"1999";"FPM";"R$2.035.457,96";"2700201";"2703"
"AL";"Anadia";"2000";"FPM";"R$2.154.999,18";"2700201";"2703"
"AL";"Anadia";"2001";"FPM";"R$2.656.430,14";"2700201";"2703"
"AL";"Anadia";"2002";"FPM";"R$3.551.721,43";"2700201";"2703"
"AL";"Anadia";"2003";"FPM";"R$3.722.182,41";"2700201";"2703"
"AL";"Arapiraca";"1999";"FPM";"R$15.061.953,50";"2700300";"2705"
"AL";"Arapiraca";"2000";"FPM";"R$16.974.981,92";"2700300";"2705"
"AL";"Arapiraca";"2001";"FPM";"R$19.459.246,20";"2700300";"2705"
"AL";"Arapiraca";"2002";"FPM";"R$24.003.690,05";"2700300";"2705"
"AL";"Arapiraca";"2003";"FPM";"R$24.851.939,97";"2700300";"2705"
"AL";"Atalaia";"1999";"FPM";"R$3.649.786,07";"2700409";"2707"
"AL";"Atalaia";"2000";"FPM";"R$3.771.248,05";"2700409";"2707"
"AL";"Atalaia";"2001";"FPM";"R$4.494.650,46";"2700409";"2707"
"AL";"Atalaia";"2002";"FPM";"R$5.639.006,15";"2700409";"2707"
"AL";"Atalaia";"2003";"FPM";"R$5.732.334,03";"2700409";"2707"
"AL";"Barra de Santo Antônio";"1999";"FPM";"R$1.895.081,49";"2700508";"2709"
"AL";"Barra de Santo Antônio";"2000";"FPM";"R$1.847.142,12";"2700508";"2709"
"AL";"Barra de Santo Antônio";"2001";"FPM";"R$2.354.933,84";"2700508";"2709"
"AL";"Barra de Santo Antônio";"2002";"FPM";"R$2.874.751,95";"2700508";"2709"
"AL";"Barra de Santo Antônio";"2003";"FPM";"R$2.866.177,66";"2700508";"2709"
"AL";"Barra de São Miguel";"1999";"FPM";"R$1.103.485,06";"2700607";"2711"
"AL";"Barra de São Miguel";"2000";"FPM";"R$1.275.321,71";"2700607";"2711"
"AL";"Barra de São Miguel";"2001";"FPM";"R$1.455.864,48";"2700607";"2711"
"AL";"Barra de São Miguel";"2002";"FPM";"R$1.776.487,54";"2700607";"2711"
"AL";"Barra de São Miguel";"2003";"FPM";"R$1.861.299,63";"2700607";"2711"
"AL";"Batalha";"1999";"FPM";"R$1.839.141,49";"2700706";"2713"
"AL";"Batalha";"2000";"FPM";"R$2.125.535,79";"2700706";"2713"
"AL";"Batalha";"2001";"FPM";"R$2.426.440,38";"2700706";"2713"
"AL";"Batalha";"2002";"FPM";"R$2.960.812,27";"2700706";"2713"
"AL";"Batalha";"2003";"FPM";"R$3.102.165,67";"2700706";"2713"
"AL";"Belém";"1999";"FPM";"R$1.103.485,06";"2700805";"2715"
"AL";"Belém";"2000";"FPM";"R$1.275.321,71";"2700805";"2715"
"AL";"Belém";"2001";"FPM";"R$1.455.864,48";"2700805";"2715"
"AL";"Belém";"2002";"FPM";"R$1.776.487,54";"2700805";"2715"
"AL";"Belém";"2003";"FPM";"R$1.861.299,63";"2700805";"2715"
"AL";"Belo Monte";"1999";"FPM";"R$1.103.485,06";"2700904";"2717"
"AL";"Belo Monte";"2000";"FPM";"R$1.275.321,71";"2700904";"2717"
"AL";"Belo Monte";"2001";"FPM";"R$1.455.864,48";"2700904";"2717"
"AL";"Belo Monte";"2002";"FPM";"R$1.776.487,54";"2700904";"2717"
"AL";"Belo Monte";"2003";"FPM";"R$1.861.299,63";"2700904";"2717"
"AL";"Boca da Mata";"1999";"FPM";"R$2.386.398,87";"2701001";"2719"
"AL";"Boca da Mata";"2000";"FPM";"R$2.539.820,35";"2701001";"2719"
"AL";"Boca da Mata";"2001";"FPM";"R$3.115.729,69";"2701001";"2719"
"AL";"Boca da Mata";"2002";"FPM";"R$4.143.756,15";"2701001";"2719"
"AL";"Boca da Mata";"2003";"FPM";"R$4.342.573,02";"2701001";"2719"
"AL";"Branquinha";"1999";"FPM";"R$1.471.313,34";"2701100";"2721"
"AL";"Branquinha";"2000";"FPM";"R$1.700.428,75";"2701100";"2721"
"AL";"Branquinha";"2001";"FPM";"R$1.941.152,42";"2701100";"2721"
"AL";"Branquinha";"2002";"FPM";"R$2.368.649,96";"2701100";"2721"
"AL";"Branquinha";"2003";"FPM";"R$2.481.732,64";"2701100";"2721"
"AL";"Cacimbinhas";"1999";"FPM";"R$1.333.576,05";"2701209";"2723"
"AL";"Cacimbinhas";"2000";"FPM";"R$1.385.356,78";"2701209";"2723"
"AL";"Cacimbinhas";"2001";"FPM";"R$1.625.284,18";"2701209";"2723"
"AL";"Cacimbinhas";"2002";"FPM";"R$1.990.470,84";"2701209";"2723"
"AL";"Cacimbinhas";"2003";"FPM";"R$2.006.401,39";"2701209";"2723"
"AL";"Cajueiro";"1999";"FPM";"R$2.206.969,74";"2701308";"2725"
"AL";"Cajueiro";"2000";"FPM";"R$2.154.999,18";"2701308";"2725"
"AL";"Cajueiro";"2001";"FPM";"R$2.656.430,14";"2701308";"2725"
"AL";"Cajueiro";"2002";"FPM";"R$3.551.721,43";"2701308";"2725"
"AL";"Cajueiro";"2003";"FPM";"R$3.722.182,41";"2701308";"2725"
"AL";"Campestre";"1999";"FPM";"R$1.103.488,80";"2701357";"560"
"AL";"Campestre";"2000";"FPM";"R$1.275.320,70";"2701357";"560"
"AL";"Campestre";"2001";"FPM";"R$1.455.864,48";"2701357";"560"
"AL";"Campestre";"2002";"FPM";"R$1.776.487,51";"2701357";"560"
"AL";"Campestre";"2003";"FPM";"R$1.861.299,57";"2701357";"560"
"AL";"Campo Alegre";"1999";"FPM";"R$3.310.454,40";"2701407";"2727"
"AL";"Campo Alegre";"2000";"FPM";"R$3.825.964,09";"2701407";"2727"
"AL";"Campo Alegre";"2001";"FPM";"R$4.367.592,27";"2701407";"2727"
"AL";"Campo Alegre";"2002";"FPM";"R$5.329.461,68";"2701407";"2727"
"AL";"Campo Alegre";"2003";"FPM";"R$5.583.897,78";"2701407";"2727"
"AL";"Campo Grande";"1999";"FPM";"R$1.471.313,34";"2701506";"2729"
"AL";"Campo Grande";"2000";"FPM";"R$1.700.428,75";"2701506";"2729"
"AL";"Campo Grande";"2001";"FPM";"R$1.887.541,58";"2701506";"2729"
"AL";"Campo Grande";"2002";"FPM";"R$1.992.507,73";"2701506";"2729"
"AL";"Campo Grande";"2003";"FPM";"R$2.006.860,02";"2701506";"2729"
"AL";"Canapi";"1999";"FPM";"R$2.316.210,61";"2701605";"2731"
"AL";"Canapi";"2000";"FPM";"R$2.385.891,97";"2701605";"2731"
"AL";"Canapi";"2001";"FPM";"R$2.869.367,04";"2701605";"2731"
"AL";"Canapi";"2002";"FPM";"R$3.648.535,80";"2701605";"2731"
"AL";"Canapi";"2003";"FPM";"R$3.725.933,27";"2701605";"2731"
"AL";"Capela";"1999";"FPM";"R$2.206.969,74";"2701704";"2733"
"AL";"Capela";"2000";"FPM";"R$2.550.642,90";"2701704";"2733"
"AL";"Capela";"2001";"FPM";"R$2.911.728,37";"2701704";"2733"
"AL";"Capela";"2002";"FPM";"R$3.552.974,69";"2701704";"2733"
"AL";"Capela";"2003";"FPM";"R$3.722.598,66";"2701704";"2733"
"AL";"Carneiros";"1999";"FPM";"R$1.103.485,06";"2701803";"2735"
"AL";"Carneiros";"2000";"FPM";"R$1.275.321,71";"2701803";"2735"
"AL";"Carneiros";"2001";"FPM";"R$1.455.864,48";"2701803";"2735"
"AL";"Carneiros";"2002";"FPM";"R$1.776.487,54";"2701803";"2735"
"AL";"Carneiros";"2003";"FPM";"R$1.861.299,63";"2701803";"2735"
"AL";"Chã Preta";"1999";"FPM";"R$1.333.576,05";"2701902";"2737"
"AL";"Chã Preta";"2000";"FPM";"R$1.385.356,78";"2701902";"2737"
"AL";"Chã Preta";"2001";"FPM";"R$1.625.284,18";"2701902";"2737"
"AL";"Chã Preta";"2002";"FPM";"R$1.990.470,84";"2701902";"2737"
"AL";"Chã Preta";"2003";"FPM";"R$2.006.401,39";"2701902";"2737"
"AL";"Coité do Nóia";"1999";"FPM";"R$1.471.313,34";"2702009";"2739"
"AL";"Coité do Nóia";"2000";"FPM";"R$1.700.428,75";"2702009";"2739"
"AL";"Coité do Nóia";"2001";"FPM";"R$1.941.152,42";"2702009";"2739"
"AL";"Coité do Nóia";"2002";"FPM";"R$2.368.649,96";"2702009";"2739"
"AL";"Coité do Nóia";"2003";"FPM";"R$2.481.732,64";"2702009";"2739"
"AL";"Colônia Leopoldina";"1999";"FPM";"R$2.386.398,87";"2702108";"2741"
"AL";"Colônia Leopoldina";"2000";"FPM";"R$2.539.820,35";"2702108";"2741"
"AL";"Colônia Leopoldina";"2001";"FPM";"R$2.968.734,73";"2702108";"2741"
"AL";"Colônia Leopoldina";"2002";"FPM";"R$3.649.023,40";"2702108";"2741"
"AL";"Colônia Leopoldina";"2003";"FPM";"R$3.726.095,24";"2702108";"2741"
"AL";"Coqueiro Seco";"1999";"FPM";"R$1.103.485,06";"2702207";"2743"
"AL";"Coqueiro Seco";"2000";"FPM";"R$1.275.321,71";"2702207";"2743"
"AL";"Coqueiro Seco";"2001";"FPM";"R$1.455.864,48";"2702207";"2743"
"AL";"Coqueiro Seco";"2002";"FPM";"R$1.776.487,54";"2702207";"2743"
"AL";"Coqueiro Seco";"2003";"FPM";"R$1.861.299,63";"2702207";"2743"
"AL";"Coruripe";"1999";"FPM";"R$3.790.162,46";"2702306";"2745"
"AL";"Coruripe";"2000";"FPM";"R$4.079.105,03";"2702306";"2745"
"AL";"Coruripe";"2001";"FPM";"R$4.760.002,14";"2702306";"2745"
"AL";"Coruripe";"2002";"FPM";"R$5.860.426,78";"2702306";"2745"
"AL";"Coruripe";"2003";"FPM";"R$6.019.020,41";"2702306";"2745"
"AL";"Craíbas";"1999";"FPM";"R$2.206.969,74";"2702355";"2889"
"AL";"Craíbas";"2000";"FPM";"R$2.550.642,90";"2702355";"2889"
"AL";"Craíbas";"2001";"FPM";"R$2.911.728,37";"2702355";"2889"
"AL";"Craíbas";"2002";"FPM";"R$3.552.974,69";"2702355";"2889"
"AL";"Craíbas";"2003";"FPM";"R$3.722.598,66";"2702355";"2889"
"AL";"Delmiro Gouveia";"1999";"FPM";"R$3.439.221,49";"2702405";"2747"
"AL";"Delmiro Gouveia";"2000";"FPM";"R$3.694.283,67";"2702405";"2747"
"AL";"Delmiro Gouveia";"2001";"FPM";"R$4.312.185,20";"2702405";"2747"
"AL";"Delmiro Gouveia";"2002";"FPM";"R$5.307.575,89";"2702405";"2747"
"AL";"Delmiro Gouveia";"2003";"FPM";"R$5.445.789,09";"2702405";"2747"
"AL";"Dois Riachos";"1999";"FPM";"R$1.471.313,34";"2702504";"2749"
"AL";"Dois Riachos";"2000";"FPM";"R$1.700.428,75";"2702504";"2749"
"AL";"Dois Riachos";"2001";"FPM";"R$1.941.152,42";"2702504";"2749"
"AL";"Dois Riachos";"2002";"FPM";"R$2.368.649,96";"2702504";"2749"
"AL";"Dois Riachos";"2003";"FPM";"R$2.481.732,64";"2702504";"2749"
"AL";"Estrela de Alagoas";"1999";"FPM";"R$1.839.141,49";"2702553";"2643"
"AL";"Estrela de Alagoas";"2000";"FPM";"R$2.125.535,79";"2702553";"2643"
"AL";"Estrela de Alagoas";"2001";"FPM";"R$2.426.440,38";"2702553";"2643"
"AL";"Estrela de Alagoas";"2002";"FPM";"R$2.960.812,27";"2702553";"2643"
"AL";"Estrela de Alagoas";"2003";"FPM";"R$3.102.165,67";"2702553";"2643"
"AL";"Feira Grande";"1999";"FPM";"R$2.386.398,87";"2702603";"2751"
"AL";"Feira Grande";"2000";"FPM";"R$2.539.820,35";"2702603";"2751"
"AL";"Feira Grande";"2001";"FPM";"R$2.968.734,73";"2702603";"2751"
"AL";"Feira Grande";"2002";"FPM";"R$3.649.023,40";"2702603";"2751"
"AL";"Feira Grande";"2003";"FPM";"R$3.726.095,24";"2702603";"2751"
"AL";"Feliz Deserto";"1999";"FPM";"R$1.103.485,06";"2702702";"2753"
"AL";"Feliz Deserto";"2000";"FPM";"R$1.275.321,71";"2702702";"2753"
"AL";"Feliz Deserto";"2001";"FPM";"R$1.455.864,48";"2702702";"2753"
"AL";"Feliz Deserto";"2002";"FPM";"R$1.776.487,54";"2702702";"2753"
"AL";"Feliz Deserto";"2003";"FPM";"R$1.861.299,63";"2702702";"2753"
"AL";"Flexeiras";"1999";"FPM";"R$1.965.269,73";"2702801";"2755"
"AL";"Flexeiras";"2000";"FPM";"R$2.001.070,62";"2702801";"2755"
"AL";"Flexeiras";"2001";"FPM";"R$2.354.933,84";"2702801";"2755"
"AL";"Flexeiras";"2002";"FPM";"R$2.875.239,54";"2702801";"2755"
"AL";"Flexeiras";"2003";"FPM";"R$2.866.339,64";"2702801";"2755"
"AL";"Girau do Ponciano";"1999";"FPM";"R$2.737.339,63";"2702900";"2757"
"AL";"Girau do Ponciano";"2000";"FPM";"R$2.924.641,38";"2702900";"2757"
"AL";"Girau do Ponciano";"2001";"FPM";"R$3.416.551,46";"2702900";"2757"
"AL";"Girau do Ponciano";"2002";"FPM";"R$4.201.874,22";"2702900";"2757"
"AL";"Girau do Ponciano";"2003";"FPM";"R$4.299.326,49";"2702900";"2757"
"AL";"Ibateguara";"1999";"FPM";"R$1.839.141,49";"2703007";"2759"
"AL";"Ibateguara";"2000";"FPM";"R$1.770.177,94";"2703007";"2759"
"AL";"Ibateguara";"2001";"FPM";"R$2.197.130,56";"2703007";"2759"
"AL";"Ibateguara";"2002";"FPM";"R$2.959.686,63";"2703007";"2759"
"AL";"Ibateguara";"2003";"FPM";"R$3.101.791,81";"2703007";"2759"
"AL";"Igaci";"1999";"FPM";"R$2.667.151,44";"2703106";"2761"
"AL";"Igaci";"2000";"FPM";"R$2.770.712,91";"2703106";"2761"
"AL";"Igaci";"2001";"FPM";"R$3.317.183,77";"2703106";"2761"
"AL";"Igaci";"2002";"FPM";"R$4.201.386,62";"2703106";"2761"
"AL";"Igaci";"2003";"FPM";"R$4.299.164,53";"2703106";"2761"
"AL";"Igreja Nova";"1999";"FPM";"R$2.386.398,87";"2703205";"2763"
"AL";"Igreja Nova";"2000";"FPM";"R$2.539.820,35";"2703205";"2763"
"AL";"Igreja Nova";"2001";"FPM";"R$2.968.734,73";"2703205";"2763"
"AL";"Igreja Nova";"2002";"FPM";"R$3.649.023,40";"2703205";"2763"
"AL";"Igreja Nova";"2003";"FPM";"R$3.726.095,24";"2703205";"2763"
"AL";"Inhapi";"1999";"FPM";"R$2.035.457,96";"2703304";"2765"
"AL";"Inhapi";"2000";"FPM";"R$2.154.999,18";"2703304";"2765"
"AL";"Inhapi";"2001";"FPM";"R$2.656.430,14";"2703304";"2765"
"AL";"Inhapi";"2002";"FPM";"R$3.551.721,43";"2703304";"2765"
"AL";"Inhapi";"2003";"FPM";"R$3.722.182,41";"2703304";"2765"
"AL";"Jacaré dos Homens";"1999";"FPM";"R$1.103.485,06";"2703403";"2767"
"AL";"Jacaré dos Homens";"2000";"FPM";"R$1.275.321,71";"2703403";"2767"
"AL";"Jacaré dos Homens";"2001";"FPM";"R$1.455.864,48";"2703403";"2767"
"AL";"Jacaré dos Homens";"2002";"FPM";"R$1.776.487,54";"2703403";"2767"
"AL";"Jacaré dos Homens";"2003";"FPM";"R$1.861.299,63";"2703403";"2767"
"AL";"Jacuípe";"1999";"FPM";"R$1.333.576,05";"2703502";"2769"
"AL";"Jacuípe";"2000";"FPM";"R$1.385.356,78";"2703502";"2769"
"AL";"Jacuípe";"2001";"FPM";"R$1.625.284,18";"2703502";"2769"
"AL";"Jacuípe";"2002";"FPM";"R$1.990.470,84";"2703502";"2769"
"AL";"Jacuípe";"2003";"FPM";"R$2.006.401,39";"2703502";"2769"
"AL";"Japaratinga";"1999";"FPM";"R$1.103.485,06";"2703601";"2771"
"AL";"Japaratinga";"2000";"FPM";"R$1.275.321,71";"2703601";"2771"
"AL";"Japaratinga";"2001";"FPM";"R$1.455.864,48";"2703601";"2771"
"AL";"Japaratinga";"2002";"FPM";"R$1.776.487,54";"2703601";"2771"
"AL";"Japaratinga";"2003";"FPM";"R$1.861.299,63";"2703601";"2771"
"AL";"Jaramataia";"1999";"FPM";"R$1.333.576,05";"2703700";"2773"
"AL";"Jaramataia";"2000";"FPM";"R$1.385.356,78";"2703700";"2773"
"AL";"Jaramataia";"2001";"FPM";"R$1.625.284,18";"2703700";"2773"
"AL";"Jaramataia";"2002";"FPM";"R$1.990.470,84";"2703700";"2773"
"AL";"Jaramataia";"2003";"FPM";"R$2.006.401,39";"2703700";"2773"
"AL";"Jequiá da Praia";"2001";"FPM";"R$1.941.152,23";"2703759";"562"
"AL";"Jequiá da Praia";"2002";"FPM";"R$2.363.266,17";"2703759";"562"
"AL";"Jequiá da Praia";"2003";"FPM";"R$2.479.943,41";"2703759";"562"
"AL";"Joaquim Gomes";"1999";"FPM";"R$2.386.398,87";"2703809";"2775"
"AL";"Joaquim Gomes";"2000";"FPM";"R$2.539.820,35";"2703809";"2775"
"AL";"Joaquim Gomes";"2001";"FPM";"R$2.968.734,73";"2703809";"2775"
"AL";"Joaquim Gomes";"2002";"FPM";"R$3.649.023,40";"2703809";"2775"
"AL";"Joaquim Gomes";"2003";"FPM";"R$3.726.095,24";"2703809";"2775"
"AL";"Jundiá";"1999";"FPM";"R$1.614.328,75";"2703908";"2777"
"AL";"Jundiá";"2000";"FPM";"R$1.616.249,46";"2703908";"2777"
"AL";"Jundiá";"2001";"FPM";"R$1.907.116,97";"2703908";"2777"
"AL";"Jundiá";"2002";"FPM";"R$2.322.388,72";"2703908";"2777"
"AL";"Jundiá";"2003";"FPM";"R$2.293.108,34";"2703908";"2777"
"AL";"Junqueiro";"1999";"FPM";"R$2.386.398,87";"2704005";"2779"
"AL";"Junqueiro";"2000";"FPM";"R$2.539.820,35";"2704005";"2779"
"AL";"Junqueiro";"2001";"FPM";"R$3.115.729,69";"2704005";"2779"
"AL";"Junqueiro";"2002";"FPM";"R$4.143.756,15";"2704005";"2779"
"AL";"Junqueiro";"2003";"FPM";"R$4.342.573,02";"2704005";"2779"
"AL";"Lagoa da Canoa";"1999";"FPM";"R$2.206.969,74";"2704104";"2781"
"AL";"Lagoa da Canoa";"2000";"FPM";"R$2.550.642,90";"2704104";"2781"
