"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"AL";"Atalaia";"2015";"FPM";"R$20.952.746,64";"2700409";"2707"
"AL";"Atalaia";"2016";"FPM";"R$24.396.320,35";"2700409";"2707"
"AL";"Atalaia";"2017";"FPM";"R$23.621.492,06";"2700409";"2707"
"AL";"Atalaia";"2018";"FPM";"R$25.299.851,87";"2700409";"2707"
"AL";"Barra de Santo Antônio";"2014";"FPM";"R$9.810.172,04";"2700508";"2709"
"AL";"Barra de Santo Antônio";"2015";"FPM";"R$10.476.373,48";"2700508";"2709"
"AL";"Barra de Santo Antônio";"2016";"FPM";"R$12.198.160,36";"2700508";"2709"
"AL";"Barra de Santo Antônio";"2017";"FPM";"R$11.810.746,13";"2700508";"2709"
"AL";"Barra de Santo Antônio";"2018";"FPM";"R$12.649.926,08";"2700508";"2709"
"AL";"Barra de São Miguel";"2014";"FPM";"R$5.886.103,32";"2700607";"2711"
"AL";"Barra de São Miguel";"2015";"FPM";"R$6.285.824,26";"2700607";"2711"
"AL";"Barra de São Miguel";"2016";"FPM";"R$7.318.896,32";"2700607";"2711"
"AL";"Barra de São Miguel";"2017";"FPM";"R$7.086.447,83";"2700607";"2711"
"AL";"Barra de São Miguel";"2018";"FPM";"R$7.589.955,76";"2700607";"2711"
"AL";"Batalha";"2014";"FPM";"R$11.772.206,35";"2700706";"2713"
"AL";"Batalha";"2015";"FPM";"R$12.571.648,14";"2700706";"2713"
"AL";"Batalha";"2016";"FPM";"R$14.637.792,34";"2700706";"2713"
"AL";"Batalha";"2017";"FPM";"R$14.172.895,37";"2700706";"2713"
"AL";"Batalha";"2018";"FPM";"R$15.179.911,24";"2700706";"2713"
"AL";"Belém";"2014";"FPM";"R$5.886.103,32";"2700805";"2715"
"AL";"Belém";"2015";"FPM";"R$6.285.824,26";"2700805";"2715"
"AL";"Belém";"2016";"FPM";"R$7.318.896,32";"2700805";"2715"
"AL";"Belém";"2017";"FPM";"R$7.086.447,83";"2700805";"2715"
"AL";"Belém";"2018";"FPM";"R$7.589.955,76";"2700805";"2715"
"AL";"Belo Monte";"2014";"FPM";"R$5.886.103,32";"2700904";"2717"
"AL";"Belo Monte";"2015";"FPM";"R$6.285.824,26";"2700904";"2717"
"AL";"Belo Monte";"2016";"FPM";"R$7.318.896,32";"2700904";"2717"
"AL";"Belo Monte";"2017";"FPM";"R$7.086.447,83";"2700904";"2717"
"AL";"Belo Monte";"2018";"FPM";"R$7.589.955,76";"2700904";"2717"
"AL";"Boca da Mata";"2014";"FPM";"R$13.734.240,68";"2701001";"2719"
"AL";"Boca da Mata";"2015";"FPM";"R$14.666.922,78";"2701001";"2719"
"AL";"Boca da Mata";"2016";"FPM";"R$17.077.424,30";"2701001";"2719"
"AL";"Boca da Mata";"2017";"FPM";"R$16.535.044,56";"2701001";"2719"
"AL";"Boca da Mata";"2018";"FPM";"R$17.709.896,41";"2701001";"2719"
"AL";"Branquinha";"2014";"FPM";"R$7.848.137,63";"2701100";"2721"
"AL";"Branquinha";"2015";"FPM";"R$8.381.098,81";"2701100";"2721"
"AL";"Branquinha";"2016";"FPM";"R$9.758.528,36";"2701100";"2721"
"AL";"Branquinha";"2017";"FPM";"R$9.448.597,00";"2701100";"2721"
"AL";"Branquinha";"2018";"FPM";"R$10.119.940,96";"2701100";"2721"
"AL";"Cacimbinhas";"2014";"FPM";"R$7.848.137,63";"2701209";"2723"
"AL";"Cacimbinhas";"2015";"FPM";"R$8.381.098,81";"2701209";"2723"
"AL";"Cacimbinhas";"2016";"FPM";"R$9.758.528,36";"2701209";"2723"
"AL";"Cacimbinhas";"2017";"FPM";"R$9.448.597,00";"2701209";"2723"
"AL";"Cacimbinhas";"2018";"FPM";"R$10.119.940,96";"2701209";"2723"
"AL";"Cajueiro";"2014";"FPM";"R$11.772.206,35";"2701308";"2725"
"AL";"Cajueiro";"2015";"FPM";"R$12.571.648,14";"2701308";"2725"
"AL";"Cajueiro";"2016";"FPM";"R$14.637.792,34";"2701308";"2725"
"AL";"Cajueiro";"2017";"FPM";"R$14.172.895,37";"2701308";"2725"
"AL";"Cajueiro";"2018";"FPM";"R$15.179.911,24";"2701308";"2725"
"AL";"Campestre";"2014";"FPM";"R$5.886.103,32";"2701357";"560"
"AL";"Campestre";"2015";"FPM";"R$6.285.824,26";"2701357";"560"
"AL";"Campestre";"2016";"FPM";"R$7.318.896,32";"2701357";"560"
"AL";"Campestre";"2017";"FPM";"R$7.086.447,83";"2701357";"560"
"AL";"Campestre";"2018";"FPM";"R$7.589.955,76";"2701357";"560"
"AL";"Campo Alegre";"2014";"FPM";"R$21.582.378,08";"2701407";"2727"
"AL";"Campo Alegre";"2015";"FPM";"R$23.048.021,32";"2701407";"2727"
"AL";"Campo Alegre";"2016";"FPM";"R$26.835.952,26";"2701407";"2727"
"AL";"Campo Alegre";"2017";"FPM";"R$25.983.641,27";"2701407";"2727"
"AL";"Campo Alegre";"2018";"FPM";"R$27.829.837,04";"2701407";"2727"
"AL";"Campo Grande";"2014";"FPM";"R$5.886.103,32";"2701506";"2729"
"AL";"Campo Grande";"2015";"FPM";"R$6.285.824,26";"2701506";"2729"
"AL";"Campo Grande";"2016";"FPM";"R$7.318.896,32";"2701506";"2729"
"AL";"Campo Grande";"2017";"FPM";"R$7.086.447,83";"2701506";"2729"
"AL";"Campo Grande";"2018";"FPM";"R$7.589.955,76";"2701506";"2729"
"AL";"Canapi";"2014";"FPM";"R$11.772.206,35";"2701605";"2731"
"AL";"Canapi";"2015";"FPM";"R$12.571.648,14";"2701605";"2731"
"AL";"Canapi";"2016";"FPM";"R$14.637.792,34";"2701605";"2731"
"AL";"Canapi";"2017";"FPM";"R$14.172.895,37";"2701605";"2731"
"AL";"Canapi";"2018";"FPM";"R$15.179.911,24";"2701605";"2731"
"AL";"Capela";"2014";"FPM";"R$11.772.206,35";"2701704";"2733"
"AL";"Capela";"2015";"FPM";"R$12.571.648,14";"2701704";"2733"
"AL";"Capela";"2016";"FPM";"R$14.637.792,34";"2701704";"2733"
"AL";"Capela";"2017";"FPM";"R$14.172.895,37";"2701704";"2733"
"AL";"Capela";"2018";"FPM";"R$15.179.911,24";"2701704";"2733"
"AL";"Carneiros";"2014";"FPM";"R$5.886.103,32";"2701803";"2735"
"AL";"Carneiros";"2015";"FPM";"R$6.285.824,26";"2701803";"2735"
"AL";"Carneiros";"2016";"FPM";"R$7.318.896,32";"2701803";"2735"
"AL";"Carneiros";"2017";"FPM";"R$7.086.447,83";"2701803";"2735"
"AL";"Carneiros";"2018";"FPM";"R$7.589.955,76";"2701803";"2735"
"AL";"Chã Preta";"2014";"FPM";"R$5.886.103,32";"2701902";"2737"
"AL";"Chã Preta";"2015";"FPM";"R$6.285.824,26";"2701902";"2737"
"AL";"Chã Preta";"2016";"FPM";"R$7.318.896,32";"2701902";"2737"
"AL";"Chã Preta";"2017";"FPM";"R$7.086.447,83";"2701902";"2737"
"AL";"Chã Preta";"2018";"FPM";"R$7.589.955,76";"2701902";"2737"
"AL";"Coité do Nóia";"2014";"FPM";"R$7.848.137,63";"2702009";"2739"
"AL";"Coité do Nóia";"2015";"FPM";"R$8.381.098,81";"2702009";"2739"
"AL";"Coité do Nóia";"2016";"FPM";"R$9.758.528,36";"2702009";"2739"
"AL";"Coité do Nóia";"2017";"FPM";"R$9.448.597,00";"2702009";"2739"
"AL";"Coité do Nóia";"2018";"FPM";"R$10.119.940,96";"2702009";"2739"
"AL";"Colônia Leopoldina";"2014";"FPM";"R$11.772.206,35";"2702108";"2741"
"AL";"Colônia Leopoldina";"2015";"FPM";"R$12.571.648,14";"2702108";"2741"
"AL";"Colônia Leopoldina";"2016";"FPM";"R$14.637.792,34";"2702108";"2741"
"AL";"Colônia Leopoldina";"2017";"FPM";"R$14.172.895,37";"2702108";"2741"
"AL";"Colônia Leopoldina";"2018";"FPM";"R$15.179.911,24";"2702108";"2741"
"AL";"Coqueiro Seco";"2014";"FPM";"R$5.886.103,32";"2702207";"2743"
"AL";"Coqueiro Seco";"2015";"FPM";"R$6.285.824,26";"2702207";"2743"
"AL";"Coqueiro Seco";"2016";"FPM";"R$7.318.896,32";"2702207";"2743"
"AL";"Coqueiro Seco";"2017";"FPM";"R$7.086.447,83";"2702207";"2743"
"AL";"Coqueiro Seco";"2018";"FPM";"R$7.589.955,76";"2702207";"2743"
"AL";"Coruripe";"2014";"FPM";"R$21.582.378,08";"2702306";"2745"
"AL";"Coruripe";"2015";"FPM";"R$23.048.021,32";"2702306";"2745"
"AL";"Coruripe";"2016";"FPM";"R$26.835.952,26";"2702306";"2745"
"AL";"Coruripe";"2017";"FPM";"R$25.983.641,27";"2702306";"2745"
"AL";"Coruripe";"2018";"FPM";"R$27.829.837,04";"2702306";"2745"
"AL";"Craíbas";"2014";"FPM";"R$13.734.240,68";"2702355";"2889"
"AL";"Craíbas";"2015";"FPM";"R$14.666.922,78";"2702355";"2889"
"AL";"Craíbas";"2016";"FPM";"R$17.077.424,30";"2702355";"2889"
"AL";"Craíbas";"2017";"FPM";"R$16.535.044,56";"2702355";"2889"
"AL";"Craíbas";"2018";"FPM";"R$17.709.896,41";"2702355";"2889"
"AL";"Delmiro Gouveia";"2014";"FPM";"R$21.582.378,08";"2702405";"2747"
"AL";"Delmiro Gouveia";"2015";"FPM";"R$23.048.021,32";"2702405";"2747"
"AL";"Delmiro Gouveia";"2016";"FPM";"R$26.835.952,26";"2702405";"2747"
"AL";"Delmiro Gouveia";"2017";"FPM";"R$25.983.641,27";"2702405";"2747"
"AL";"Delmiro Gouveia";"2018";"FPM";"R$27.829.837,04";"2702405";"2747"
"AL";"Dois Riachos";"2014";"FPM";"R$7.848.137,63";"2702504";"2749"
"AL";"Dois Riachos";"2015";"FPM";"R$8.381.098,81";"2702504";"2749"
"AL";"Dois Riachos";"2016";"FPM";"R$9.758.528,36";"2702504";"2749"
"AL";"Dois Riachos";"2017";"FPM";"R$9.448.597,00";"2702504";"2749"
"AL";"Dois Riachos";"2018";"FPM";"R$10.119.940,96";"2702504";"2749"
"AL";"Estrela de Alagoas";"2014";"FPM";"R$11.772.206,35";"2702553";"2643"
"AL";"Estrela de Alagoas";"2015";"FPM";"R$12.571.648,14";"2702553";"2643"
"AL";"Estrela de Alagoas";"2016";"FPM";"R$14.637.792,34";"2702553";"2643"
"AL";"Estrela de Alagoas";"2017";"FPM";"R$14.172.895,37";"2702553";"2643"
"AL";"Estrela de Alagoas";"2018";"FPM";"R$15.179.911,24";"2702553";"2643"
"AL";"Feira Grande";"2014";"FPM";"R$11.772.206,35";"2702603";"2751"
"AL";"Feira Grande";"2015";"FPM";"R$12.571.648,14";"2702603";"2751"
"AL";"Feira Grande";"2016";"FPM";"R$14.637.792,34";"2702603";"2751"
"AL";"Feira Grande";"2017";"FPM";"R$14.172.895,37";"2702603";"2751"
"AL";"Feira Grande";"2018";"FPM";"R$15.179.911,24";"2702603";"2751"
"AL";"Feliz Deserto";"2014";"FPM";"R$5.886.103,32";"2702702";"2753"
"AL";"Feliz Deserto";"2015";"FPM";"R$6.285.824,26";"2702702";"2753"
"AL";"Feliz Deserto";"2016";"FPM";"R$7.318.896,32";"2702702";"2753"
"AL";"Feliz Deserto";"2017";"FPM";"R$7.086.447,83";"2702702";"2753"
"AL";"Feliz Deserto";"2018";"FPM";"R$7.589.955,76";"2702702";"2753"
"AL";"Flexeiras";"2014";"FPM";"R$7.848.137,63";"2702801";"2755"
"AL";"Flexeiras";"2015";"FPM";"R$8.381.098,81";"2702801";"2755"
"AL";"Flexeiras";"2016";"FPM";"R$9.758.528,36";"2702801";"2755"
"AL";"Flexeiras";"2017";"FPM";"R$9.448.597,00";"2702801";"2755"
"AL";"Flexeiras";"2018";"FPM";"R$10.119.940,96";"2702801";"2755"
"AL";"Girau do Ponciano";"2014";"FPM";"R$17.658.309,41";"2702900";"2757"
"AL";"Girau do Ponciano";"2015";"FPM";"R$18.857.472,08";"2702900";"2757"
"AL";"Girau do Ponciano";"2016";"FPM";"R$21.956.688,32";"2702900";"2757"
"AL";"Girau do Ponciano";"2017";"FPM";"R$21.259.342,95";"2702900";"2757"
"AL";"Girau do Ponciano";"2018";"FPM";"R$22.769.866,72";"2702900";"2757"
"AL";"Ibateguara";"2014";"FPM";"R$9.810.172,04";"2703007";"2759"
"AL";"Ibateguara";"2015";"FPM";"R$10.476.373,48";"2703007";"2759"
"AL";"Ibateguara";"2016";"FPM";"R$12.198.160,36";"2703007";"2759"
"AL";"Ibateguara";"2017";"FPM";"R$11.810.746,13";"2703007";"2759"
"AL";"Ibateguara";"2018";"FPM";"R$12.649.926,08";"2703007";"2759"
"AL";"Igaci";"2014";"FPM";"R$13.734.240,68";"2703106";"2761"
"AL";"Igaci";"2015";"FPM";"R$14.666.922,78";"2703106";"2761"
"AL";"Igaci";"2016";"FPM";"R$17.077.424,30";"2703106";"2761"
"AL";"Igaci";"2017";"FPM";"R$16.535.044,56";"2703106";"2761"
"AL";"Igaci";"2018";"FPM";"R$17.709.896,41";"2703106";"2761"
"AL";"Igreja Nova";"2014";"FPM";"R$13.734.240,68";"2703205";"2763"
"AL";"Igreja Nova";"2015";"FPM";"R$14.666.922,78";"2703205";"2763"
"AL";"Igreja Nova";"2016";"FPM";"R$17.077.424,30";"2703205";"2763"
"AL";"Igreja Nova";"2017";"FPM";"R$16.535.044,56";"2703205";"2763"
"AL";"Igreja Nova";"2018";"FPM";"R$17.709.896,41";"2703205";"2763"
"AL";"Inhapi";"2014";"FPM";"R$11.772.206,35";"2703304";"2765"
"AL";"Inhapi";"2015";"FPM";"R$12.571.648,14";"2703304";"2765"
"AL";"Inhapi";"2016";"FPM";"R$14.637.792,34";"2703304";"2765"
"AL";"Inhapi";"2017";"FPM";"R$14.172.895,37";"2703304";"2765"
"AL";"Inhapi";"2018";"FPM";"R$15.179.911,24";"2703304";"2765"
"AL";"Jacaré dos Homens";"2014";"FPM";"R$5.886.103,32";"2703403";"2767"
"AL";"Jacaré dos Homens";"2015";"FPM";"R$6.285.824,26";"2703403";"2767"
"AL";"Jacaré dos Homens";"2016";"FPM";"R$7.318.896,32";"2703403";"2767"
"AL";"Jacaré dos Homens";"2017";"FPM";"R$7.086.447,83";"2703403";"2767"
"AL";"Jacaré dos Homens";"2018";"FPM";"R$7.589.955,76";"2703403";"2767"
"AL";"Jacuípe";"2014";"FPM";"R$5.886.103,32";"2703502";"2769"
"AL";"Jacuípe";"2015";"FPM";"R$6.285.824,26";"2703502";"2769"
"AL";"Jacuípe";"2016";"FPM";"R$7.318.896,32";"2703502";"2769"
"AL";"Jacuípe";"2017";"FPM";"R$7.086.447,83";"2703502";"2769"
"AL";"Jacuípe";"2018";"FPM";"R$7.589.955,76";"2703502";"2769"
"AL";"Japaratinga";"2014";"FPM";"R$5.886.103,32";"2703601";"2771"
"AL";"Japaratinga";"2015";"FPM";"R$6.285.824,26";"2703601";"2771"
"AL";"Japaratinga";"2016";"FPM";"R$7.318.896,32";"2703601";"2771"
"AL";"Japaratinga";"2017";"FPM";"R$7.086.447,83";"2703601";"2771"
"AL";"Japaratinga";"2018";"FPM";"R$7.589.955,76";"2703601";"2771"
"AL";"Jaramataia";"2014";"FPM";"R$5.886.103,32";"2703700";"2773"
"AL";"Jaramataia";"2015";"FPM";"R$6.285.824,26";"2703700";"2773"
"AL";"Jaramataia";"2016";"FPM";"R$7.318.896,32";"2703700";"2773"
"AL";"Jaramataia";"2017";"FPM";"R$7.086.447,83";"2703700";"2773"
"AL";"Jaramataia";"2018";"FPM";"R$7.589.955,76";"2703700";"2773"
"AL";"Jequiá da Praia";"2014";"FPM";"R$7.848.137,69";"2703759";"562"
"AL";"Jequiá da Praia";"2015";"FPM";"R$8.381.098,37";"2703759";"562"
"AL";"Jequiá da Praia";"2016";"FPM";"R$9.758.526,95";"2703759";"562"
"AL";"Jequiá da Praia";"2017";"FPM";"R$9.448.598,10";"2703759";"562"
"AL";"Jequiá da Praia";"2018";"FPM";"R$10.119.940,51";"2703759";"562"
"AL";"Joaquim Gomes";"2014";"FPM";"R$13.734.240,68";"2703809";"2775"
"AL";"Joaquim Gomes";"2015";"FPM";"R$14.666.922,78";"2703809";"2775"
"AL";"Joaquim Gomes";"2016";"FPM";"R$17.077.424,30";"2703809";"2775"
"AL";"Joaquim Gomes";"2017";"FPM";"R$16.535.044,56";"2703809";"2775"
"AL";"Joaquim Gomes";"2018";"FPM";"R$17.709.896,41";"2703809";"2775"
"AL";"Jundiá";"2014";"FPM";"R$5.886.103,32";"2703908";"2777"
"AL";"Jundiá";"2015";"FPM";"R$6.285.824,26";"2703908";"2777"
"AL";"Jundiá";"2016";"FPM";"R$7.318.896,32";"2703908";"2777"
"AL";"Jundiá";"2017";"FPM";"R$7.086.447,83";"2703908";"2777"
"AL";"Jundiá";"2018";"FPM";"R$7.589.955,76";"2703908";"2777"
"AL";"Junqueiro";"2014";"FPM";"R$13.734.240,68";"2704005";"2779"
"AL";"Junqueiro";"2015";"FPM";"R$14.666.922,78";"2704005";"2779"
"AL";"Junqueiro";"2016";"FPM";"R$17.077.424,30";"2704005";"2779"
