municipality_id,microrregion_id
2933000,29016
2928000,29016
2926103,29016
2908408,29016
2928950,29016
2902104,29016
2903607,29016
2930501,29016
2903276,29016
2931509,29016
2902054,29017
2929701,29017
2900306,29017
2927002,29017
2909604,29017
2901908,29017
2902203,29017
2913705,29017
2900702,29017
2908606,29018
2910602,29018
2907004,29018
2917904,29018
2910503,29018
2921005,29019
2907509,29019
2929503,29019
2925204,29019
2915908,29019
2931707,29019
2901106,29019
2929750,29020
2928604,29020
2928703,29020
2922201,29020
2933174,29020
2910206,29020
2904852,29020
2908309,29020
2907301,29020
2909802,29020
2929008,29020
2922300,29020
2929602,29020
2929107,29020
2911600,29020
2904902,29020
2922508,29020
2917805,29020
2920601,29020
2927309,29020
2902302,29020
2905701,29021
2910057,29021
2919207,29021
2930709,29021
2919926,29021
2927408,29021
2929206,29021
2906501,29021
2933208,29021
2916104,29021
2907558,29022
2904209,29022
2931053,29022
2904100,29022
2912509,29022
2919801,29022
2914109,29022
2923209,29022
2904506,29022
2923035,29022
2913002,29022
2912202,29023
2902807,29023
2908804,29023
2918605,29023
2900108,29023
2926707,29023
2904050,29023
2922854,29023
2901304,29023
2933406,29023
2915007,29023
2932804,29023
2923506,29023
2919306,29023
2904001,29023
2929909,29023
2924306,29023
2921906,29023
2922805,29024
2921302,29024
2918803,29024
2932101,29024
2929404,29024
2904308,29024
2918209,29024
2922409,29024
2901007,29024
2914307,29024
2915106,29024
2920502,29024
2917607,29024
2900603,29024
2918308,29024
2914208,29024
2918704,29024
2909505,29024
2916906,29024
2927903,29024
2919058,29024
2918001,29024
2916708,29024
2901957,29024
2924900,29024
2920809,29024
2910107,29025
2926905,29025
2923605,29025
2900504,29025
2919504,29025
2917409,29026
2932606,29026
2918753,29026
2924504,29026
2912004,29026
2911709,29026
2906600,29026
2913408,29026
2919405,29026
2923407,29026
2920205,29026
2917334,29026
2905008,29026
2905206,29026
2926400,29026
2921807,29026
2921054,29026
2930006,29026
2931004,29027
2908705,29027
2925709,29027
2906899,29027
2919959,29027
2909000,29027
2924702,29027
2931806,29027
2917201,29027
2920304,29027
2902005,29027
2904605,29027
2926806,29027
2911659,29027
2912301,29028
2925006,29028
2922706,29028
2904803,29028
2933307,29028
2905156,29028
2913507,29028
2903508,29028
2903706,29028
2902906,29028
2903953,29028
2925105,29028
2906709,29028
2901205,29028
2921450,29028
2920403,29028
2910008,29028
2926657,29029
2915809,29029
2910404,29029
2916401,29029
2917102,29029
2919702,29029
2916807,29029
2920007,29029
2925402,29029
2925758,29030
2922607,29030
2905800,29030
2931202,29030
2932903,29030
2917300,29030
2913457,29030
2905404,29030
2920700,29030
2924678,29030
2916609,29031
2908002,29031
2911006,29031
2910909,29031
2932200,29031
2903300,29031
2904704,29031
2902401,29031
2900900,29031
2914901,29031
2912707,29031
2915502,29031
2913606,29031
2916203,29031
2914802,29031
2929354,29031
2915403,29031
2932705,29031
2927804,29031
2912103,29031
2916302,29031
2903409,29031
2932507,29031
2905602,29031
2928059,29031
2906303,29031
2918555,29031
2902252,29031
2923902,29031
2920908,29031
2911204,29031
2912905,29031
2915700,29031
2915205,29031
2922755,29031
2911501,29031
2931608,29031
2933505,29031
2903102,29031
2913903,29031
2932309,29031
2900801,29032
2921104,29032
2906907,29032
2925501,29032
2933257,29032
2912806,29032
2915601,29032
2922003,29032
2918902,29032
2918456,29032
2916005,29032
2923001,29032
2931350,29032
2915304,29032
2910727,29032
2914653,29032
2927705,29032
2925303,29032
2911808,29032
3126208,31001
3109451,31001
3122470,31001
3108206,31001
3109303,31001
3170479,31001
3104502,31001
3170404,31001
3144375,31001
3147006,31002
3128600,31002
3136306,31002
3153400,31002
3171006,31002
3137536,31002
3161700,31002
3108552,31002
3137106,31002
3170750,31002
3139300,31003
3142254,31003
3140852,31003
3132107,31003
3117836,31003
3136959,31003
3142700,31003
3162450,31003
3108255,31003
3149150,31003
3135209,31003
3130051,31003
3161106,31003
3116159,31003
3150570,31003
3170529,31003
3135100,31004
3154507,31004
3146552,31004
3145059,31004
3166956,31004
3152204,31004
3135050,31004
3127339,31004
3124302,31004
3142908,31004
3141009,31004
3115474,31004
3139250,31004
3162708,31005
3170651,31005
3156502,31005
3168002,31005
3155603,31005
3120870,31005
3157005,31005
3145372,31005
3106655,31005
3130655,31005
3144656,31005
3127073,31005
3157377,31005
3160454,31005
3143450,31005
3101003,31005
3122355,31005
3135605,31006
3137304,31006
3129608,31006
3109402,31006
3170800,31006
3138104,31006
3151206,31006
3157609,31006
3164209,31006
3154457,31006
3126703,31007
3143302,31007
3108602,31007
3116506,31007
3162658,31007
3138658,31007
3136801,31007
3170909,31007
3162401,31007
3162252,31007
3127354,31007
3135357,31007
3129657,31007
3138682,31007
3118809,31007
3111150,31007
3112703,31007
3142007,31007
3147956,31007
3171030,31007
3152131,31007
3170008,31007
3132008,31008
3136579,31008
3120300,31008
3108503,31008
3127800,31008
3146255,31008
3126604,31009
3128253,31009
3145455,31009
3107307,31009
3123809,31009
3127602,31010
3125408,31010
3125507,31010
3165909,31010
3121001,31010
3120102,31010
3153301,31010
3121605,31010
3141801,31011
3116100,31011
3169703,31011
3104452,31011
3138351,31011
3112307,31011
3132503,31011
3102852,31011
3171071,31011
3113503,31011
3106507,31011
3126505,31011
3136520,31011
3135456,31011
3145307,31012
3152170,31012
3113008,31012
3146305,31012
3119500,31012
3134004,31012
3171600,31012
3103405,31012
3133303,31013
3117009,31013
3141405,31013
3102704,31013
3148707,31013
3143153,31014
3158102,31014
3155108,31014
3156601,31014
3105202,31014
3136504,31014
3140555,31014
3101706,31014
3135803,31014
3125606,31014
3146750,31014
3134707,31014
3160306,31014
3136009,31014
3157104,31014
3122454,31014
3115458,31015
3104700,31015
3126752,31015
3165552,31015
3146206,31015
3132305,31015
3137007,31015
3148509,31015
3126802,31015
3152402,31015
3168606,31015
3139201,31015
3145356,31015
3144300,31016
3166709,31016
3113701,31016
3120151,31016
3138906,31016
3100906,31016
3127057,31016
3170305,31016
3106606,31016
3157658,31016
3134202,31017
3129103,31017
3159803,31017
3112604,31017
3109808,31017
3131406,31017
3103504,31018
3130705,31018
3115805,31018
3169604,31018
3115003,31018
3103751,31018
3142809,31018
3111804,31018
3152808,31018
3170206,31018
3131604,31019
3123502,31019
3100104,31019
3156403,31019
3127909,31019
3124807,31019
3143104,31019
3120706,31019
3166808,31019
3148103,31019
3119302,31019
3159704,31020
3162104,31020
3141207,31020
3114303,31020
3168903,31020
3103801,31020
3137502,31020
3155504,31020
3148004,31020
3128907,31020
3127008,31021
3127107,31021
3151602,31021
3133402,31021
3116902,31021
3150703,31021
3138625,31021
3114550,31021
3161304,31021
3170438,31021
3134400,31021
3111101,31021
3117306,31022
3111408,31022
3121258,31022
3100708,31022
3118205,31022
3170107,31022
3171105,31022
3145000,31023
3156908,31023
3157708,31023
3149200,31023
3168101,31023
3111507,31023
3153004,31023
3149804,31023
3104007,31023
3129509,31023
3169356,31024
3152006,31024
3143500,31024
3107000,31024
3146404,31024
3115607,31024
3100203,31024
3120904,31025
3109204,31025
3104809,31025
3160603,31025
3143609,31025
3153202,31025
3142502,31025
3131109,31025
3119104,31025
3125705,31025
3136405,31025
3137205,31026
3135308,31026
3103900,31026
3138302,31026
3138807,31026
3142403,31026
3124708,31026
3107406,31026
3153707,31026
3123205,31026
3166600,31026
3140506,31026
3134608,31027
3153608,31027
3105004,31027
3118908,31027
3131000,31027
3158508,31027
3103207,31027
3126406,31027
3112505,31027
3159001,31027
3109907,31027
3167202,31027
3141108,31027
3147402,31027
3135704,31027
3127206,31027
3109600,31027
3146909,31027
3139706,31027
3149606,31027
3143708,31028
3118106,31028
3117504,31028
3147501,31028
3164803,31028
3160504,31028
3132800,31028
3160207,31028
3166501,31028
3167103,31028
3102407,31028
3156007,31028
3122603,31028
3126000,31029
3151404,31029
3145802,31029
3147105,31029
3163102,31029
3140704,31030
3124104,31030
3149309,31030
3156700,31030
3106705,31030
3117876,31030
3144805,31030
3106200,31030
3140159,31030
3165537,31030
3110004,31030
3154804,31030
3129806,31030
3162922,31030
3157807,31030
3109006,31030
3136652,31030
3153905,31030
3154606,31030
3137601,31030
3118601,31030
3130101,31030
3171204,31030
3162955,31030
3168309,31031
3136603,31031
3105400,31031
3157203,31031
3115359,31031
3107703,31031
3131703,31031
3125903,31031
3158003,31031
3121803,31031
3163409,31031
3136207,31031
3155702,31031
3161908,31031
3106002,31031
3144706,31031
3161007,31031
3102308,31031
3142304,31032
3106408,31032
3135407,31032
3133709,31032
3120607,31032
3155306,31032
3108107,31032
3132206,31032
3150406,31032
3140001,31033
3146107,31033
3131901,31033
3121704,31033
3118304,31034
3120409,31034
3123908,31034
3115409,31034
3118007,31034
3133907,31034
3121407,31034
3159100,31034
3114907,31034
3153806,31034
3145901,31034
3160900,31034
3113800,31035
3127503,31035
3165503,31035
3157500,31035
3122207,31035
3156809,31035
3140605,31035
3162807,31035
3166105,31035
3128006,31035
3148400,31035
3123106,31035
3116803,31035
3171808,31035
3108800,31035
3100609,31036
3112059,31036
3148608,31036
3164100,31036
3163508,31036
3126950,31036
3136553,31036
3158201,31036
3164506,31036
3150000,31037
3110806,31037
3132701,31037
3163300,31037
3144904,31037
3163003,31037
3133204,31037
3144201,31037
3122108,31037
3112653,31037
3126901,31037
3119203,31037
3135076,31037
3101805,31037
3171907,31037
3125804,31037
3123700,31037
3140100,31037
3161650,31037
3167707,31037
3161601,31037
3171501,31037
3127305,31037
3169505,31037
3127701,31037
3139607,31038
3115706,31038
3161056,31038
3144672,31038
3131802,31038
3141504,31038
3162575,31038
3106309,31039
3149952,31039
3135001,31039
3141702,31039
3158953,31039
3140308,31039
3103009,31039
3144359,31039
3131307,31039
3168705,31039
3100500,31039
3119401,31039
3136108,31039
3168408,31040
3122504,31040
3150539,31040
3109253,31040
3131158,31040
3129301,31040
3162609,31040
3130556,31040
3164472,31040
3159357,31040
3160959,31040
3170578,31040
3107802,31040
3170057,31040
3113404,31040
3150158,31040
3130903,31040
3157252,31040
3120003,31040
3123858,31040
3127370,31041
3118403,31041
3159506,31041
3120839,31041
3134103,31041
3101102,31041
3154309,31041
3102209,31041
3117405,31041
3131208,31041
3151909,31041
3144003,31041
3168051,31041
3151503,31042
3123403,31042
3164308,31042
3170602,31042
3105103,31042
3119807,31042
3168200,31042
3130309,31042
3141306,31042
3114204,31043
3160405,31043
3149705,31043
3133808,31043
3161809,31043
3117603,31043
3145208,31043
3116605,31043
3164605,31043
3122306,31043
3130200,31043
3110400,31044
3133501,31044
3148905,31044
3146503,31044
3119955,31044
3104205,31044
3126109,31044
3150505,31044
3149903,31045
3111903,31045
3158805,31045
3112000,31045
3100807,31045
3111200,31045
3120201,31045
3130002,31046
3108008,31046
3159902,31046
3114006,31046
3114501,31046
3150604,31046
3161205,31046
3145604,31046
3147709,31046
3126307,31047
3121209,31047
3162203,31047
3162948,31047
3107604,31047
3115102,31047
3116407,31047
3147907,31047
3101904,31047
3152907,31047
3129707,31047
3112406,31047
3133758,31047
3112802,31047
3143005,31048
3109501,31048
3163904,31048
3128709,31048
3104106,31048
3128303,31048
3144102,31048
3145109,31048
3136900,31048
3134806,31048
3132909,31048
3143203,31048
3164704,31048
3165107,31048
3114402,31049
3147204,31049
3122405,31049
3139003,31049
3114709,31049
3102001,31049
3166907,31049
3125200,31049
3104304,31049
3101607,31049
3151701,31049
3117108,31049
3170701,31050
3142601,31050
3123601,31050
3128105,31050
3111606,31050
3111309,31050
3113909,31050
3110905,31050
3169307,31050
3160801,31050
3165206,31050
3118700,31050
3107109,31050
3130507,31050
3158300,31050
3169406,31050
3101409,31051
3130606,31051
3134905,31051
3143401,31051
3146008,31051
3151800,31051
3111002,31051
3105301,31051
3159209,31051
3108404,31051
3102605,31051
3110301,31051
3129905,31051
3109105,31052
3119906,31052
3165800,31052
3165578,31052
3169059,31052
3110608,31052
3117900,31052
3124500,31052
3152501,31052
3110509,31052
3143807,31052
3107901,31052
3169109,31052
3108305,31052
3133600,31052
3124401,31052
3131505,31052
3125101,31052
3127404,31052
3165404,31052
3162005,31053
3119005,31053
3159605,31053
3113602,31053
3164407,31053
3169802,31053
3162302,31053
3167400,31053
3117801,31053
3109709,31053
3144409,31053
3129202,31053
3149101,31053
3163201,31053
3117207,31053
3110707,31054
3133006,31054
3133105,31054
3101300,31054
3117702,31054
3145505,31054
3167806,31054
3135902,31054
3152600,31054
3137809,31054
3163706,31054
3147600,31054
3164902,31054
3114105,31054
3115508,31054
3104908,31054
3107208,31055
3107505,31055
3103603,31055
3102803,31055
3138500,31055
3147808,31055
3165305,31055
3141900,31055
3166402,31055
3114808,31055
3167004,31055
3120805,31055
3101201,31055
3118502,31056
3121100,31056
3140407,31056
3147303,31056
3108909,31056
3172202,31056
3139904,31056
3151008,31056
3132404,31056
3150901,31056
3122801,31056
3120508,31056
3171709,31056
3138203,31057
3130408,31057
3134301,31057
3144607,31057
3130804,31057
3134509,31057
3154705,31057
3114600,31057
3138708,31057
3158706,31058
3123007,31058
3139102,31058
3115201,31058
3137403,31058
3154200,31058
3144508,31058
3165008,31058
3157336,31058
3162500,31058
3156106,31058
3119708,31058
3150307,31058
3152709,31058
3168804,31058
3154408,31059
3105905,31059
3129400,31059
3166204,31059
3101631,31059
3102902,31059
3121506,31059
3105608,31059
3157302,31059
3112208,31059
3113206,31059
3113107,31059
3171154,31060
3154002,31060
3157401,31060
3135506,31060
3155009,31060
3105707,31060
3154903,31060
3164001,31060
3152105,31060
3100401,31060
3165560,31060
3122702,31060
3166303,31060
3128204,31060
3170503,31060
3145851,31060
3160108,31060
3150208,31060
3140902,31061
3137700,31061
3100302,31061
3163607,31061
3167608,31061
3139409,31061
3138674,31061
3102050,31061
3112109,31061
3154150,31061
3123528,31061
3153509,31061
3140530,31061
3139508,31061
3112901,31061
3158904,31061
3162559,31061
3157906,31061
3116001,31061
3148756,31061
3108701,31062
3102506,31062
3111705,31062
3148806,31062
3163805,31062
3152303,31062
3153103,31062
3116704,31062
3168507,31062
3124005,31062
3103702,31062
3148301,31062
3110202,31062
3171303,31062
3116308,31062
3102100,31062
3137908,31062
3150802,31062
3155207,31062
3166006,31062
3171402,31063
3148202,31063
3164431,31063
3105509,31063
3103108,31063
3156452,31063
3143906,31063
3161403,31063
3142106,31063
3125952,31063
3124906,31063
3142205,31063
3149002,31063
3122009,31063
3124203,31063
3125309,31063
3110103,31063
3113305,31063
3169208,31063
3145877,31063
3167301,31064
3167905,31064
3169901,31064
3156304,31064
3169000,31064
3151305,31064
3128402,31064
3129004,31064
3141603,31064
3172004,31064
3123304,31064
3155801,31064
3161502,31064
3165701,31064
3128808,31064
3121902,31064
3104601,31064
3158607,31065
3160702,31065
3145703,31065
3155900,31065
3138609,31065
3140803,31065
3103306,31065
3115904,31065
3116209,31065
3167509,31065
3106101,31065
3119609,31065
3125002,31065
3127388,31065
3157278,31065
3159308,31065
3155405,31065
3106804,31065
3150109,31065
3149408,31065
3146602,31065
3145406,31065
3136702,31065
3165602,31065
3149507,31065
3140209,31065
3162906,31065
3121308,31065
3128501,31065
3106903,31065
3156205,31065
3139805,31065
3159407,31065
3158409,31066
3122900,31066
3115300,31066
3138005,31066
3154101,31066
3138401,31066
3146701,31066
3104403,31066
3132602,31066
3151107,31066
3124609,31066
3160009,31066
3172103,31066
3101508,31066
3203304,32001
3200169,32001
3200904,32001
3202108,32001
3201001,32002
3200136,32002
3204708,32002
3205176,32002
3205150,32002
3203908,32002
3203353,32003
3200359,32003
3204005,32003
3201506,32003
3204658,32003
3200805,32003
3202256,32003
3203502,32004
3204252,32004
3203601,32004
3204104,32004
3203056,32005
3201605,32005
3204054,32005
3204906,32005
3202207,32006
3202504,32006
3205010,32006
3203205,32006
3203130,32006
3200607,32006
3204351,32006
3201704,32007
3203163,32007
3201159,32007
3203346,32007
3201902,32007
3205069,32007
3200102,32007
3202900,32008
3204500,32008
3204559,32008
3204609,32008
3202702,32008
3204955,32008
3205002,32009
3205309,32009
3201308,32009
3205200,32009
3205101,32009
3202405,32010
3200300,32010
3204203,32010
3200409,32010
3204401,32010
3202603,32010
3203007,32011
3202306,32011
3202454,32011
3203700,32011
3200201,32011
3202553,32011
3202652,32011
3201803,32011
3202009,32011
3203403,32012
3203809,32012
3200706,32012
3203106,32012
3201209,32012
3201407,32012
3205036,32012
3200508,32012
3201100,32012
3204807,32012
3203320,32013
3202801,32013
3204302,32013
3302056,33001
3302304,33001
3302205,33001
3304102,33001
3300605,33001
3306156,33001
3303104,33001
3305133,33002
3302106,33002
3304706,33002
3300902,33002
3303005,33002
3300159,33002
3304805,33003
3305000,33003
3301009,33003
3301157,33003
3304755,33003
3300936,33004
3301405,33004
3304151,33004
3302403,33004
3300225,33005
3300951,33005
3305406,33005
3306008,33005
3303708,33005
3301207,33006
3301504,33006
3301108,33006
3302452,33006
3303401,33007
3301603,33007
3300506,33007
3305703,33007
3304607,33008
3305307,33008
3305901,33008
3305604,33009
3304524,33009
3301306,33009
3305505,33010
3300704,33010
3301876,33010
3305208,33010
3300233,33010
3300258,33010
3300209,33010
3303955,33011
3300407,33011
3304409,33011
3304003,33011
3306305,33011
3304201,33011
3304110,33011
3302254,33011
3304128,33011
3300308,33012
3304508,33012
3306107,33012
3300100,33013
3303807,33013
3303609,33014
3302809,33014
3301801,33014
3306206,33014
3302908,33014
3303856,33014
3303906,33015
3305802,33015
3305158,33015
3300803,33016
3304300,33016
3305554,33017
3302601,33017
3302007,33017
3304904,33018
3303203,33018
3302700,33018
3302270,33018
3304144,33018
3300456,33018
3303302,33018
3305752,33018
3301850,33018
3305109,33018
3302858,33018
3301900,33018
3304557,33018
3303500,33018
3301702,33018
3302502,33018
3556958,35001
3540408,35001
3555802,35001
3549003,35001
3513850,35001
3514205,35001
3535903,35001
3547650,35001
3540259,35001
3535200,35001
3545704,35001
3503950,35001
3502606,35001
3524808,35001
3529658,35001
3529104,35001
3546108,35001
3547403,35001
3546603,35001
3554904,35001
3547205,35001
3544509,35001
3532843,35001
3555307,35002
3515509,35002
3549201,35002
3528205,35002
3530003,35002
3520707,35002
3515202,35002
3534757,35002
3518008,35002
3529609,35002
3536901,35002
3540309,35003
3544202,35003
3557105,35003
3556107,35003
3536257,35003
3501202,35003
3510708,35003
3512902,35003
3501806,35003
3557154,35004
3555604,35004
3519402,35004
3500907,35004
3525706,35004
3504602,35004
3511300,35004
3500204,35004
3534005,35004
3519808,35004
3521150,35004
3524501,35004
3530300,35004
3517505,35004
3539608,35004
3549805,35004
3533007,35004
3529500,35004
3504800,35004
3536604,35004
3532801,35004
3540804,35004
3555356,35004
3534203,35004
3553401,35004
3535002,35004
3530409,35004
3517901,35004
3533908,35004
3533254,35005
3545605,35005
3535705,35005
3503703,35005
3514957,35005
3552601,35005
3535101,35005
3511201,35005
3514924,35005
3538105,35005
3511102,35005
3551900,35005
3509304,35005
3516804,35006
3518909,35006
3516903,35006
3528304,35006
3504206,35006
3533304,35006
3532868,35006
3515905,35006
3549250,35006
3531001,35007
3532504,35007
3539905,35007
3528106,35007
3555703,35007
3531407,35007
3532702,35007
3532603,35007
3551306,35007
3556008,35008
3544806,35008
3533502,35008
3521507,35008
3521903,35008
3528858,35008
3512001,35009
3512100,35009
3505500,35009
3524204,35010
3517406,35010
3521309,35010
3531902,35010
3544905,35010
3549409,35010
3534302,35010
3533601,35010
3529708,35010
3508207,35011
3520103,35011
3524105,35011
3503000,35011
3517703,35011
3543600,35012
3516200,35012
3513207,35012
3536307,35012
3542701,35012
3537008,35012
3543105,35012
3523701,35012
3525409,35012
3549508,35012
3515608,35013
3539004,35013
3556909,35013
3539509,35013
3531308,35013
3546504,35013
3524303,35013
3518602,35013
3553658,35013
3553203,35013
3506102,35013
3531506,35013
3553104,35013
3556800,35013
3554409,35013
3553708,35013
3510104,35013
3518859,35014
3505609,35014
3547601,35014
3540200,35014
3540903,35014
3551405,35014
3527603,35014
3514601,35014
3513108,35014
3525102,35014
3550902,35014
3551504,35014
3551702,35014
3543402,35014
3507803,35014
3547502,35014
3501004,35015
3510906,35015
3546256,35015
3505906,35015
3509403,35015
3547908,35015
3533205,35016
3517802,35016
3523008,35016
3530102,35016
3532108,35016
3552304,35016
3502101,35016
3537404,35016
3511003,35016
3520442,35016
3552551,35016
3506201,35017
3502804,35017
3544400,35017
3548054,35017
3518206,35017
3556305,35017
3526506,35017
3517109,35018
3506409,35018
3507704,35018
3555208,35018
3511904,35018
3508108,35018
3537701,35018
3527256,35018
3506508,35018
3527702,35018
3505104,35018
3504404,35018
3516507,35018
3501103,35018
3548401,35018
3537305,35018
3507753,35018
3512506,35018
3508801,35019
3527108,35019
3541604,35019
3544608,35019
3517208,35019
3517307,35019
3517000,35019
3525805,35019
3500709,35020
3539400,35020
3536570,35020
3504701,35020
3508306,35020
3526803,35020
3541109,35020
3504305,35020
3514502,35020
3507456,35020
3542503,35020
3503406,35020
3538907,35020
3519105,35020
3506003,35020
3527504,35020
3555505,35020
3503604,35020
3540101,35020
3518107,35020
3555901,35020
3536703,35021
3528007,35021
3525300,35021
3507308,35021
3514106,35021
3520004,35021
3522901,35021
3505203,35021
3506805,35021
3505302,35021
3522000,35021
3529807,35021
3535804,35022
3519253,35022
3511409,35022
3504503,35022
3521804,35022
3503109,35022
3500550,35022
3523503,35022
3506904,35023
3541059,35023
3550100,35023
3536109,35023
3502309,35023
3507506,35023
3512308,35023
3503208,35024
3543709,35024
3501707,35024
3516853,35024
3552700,35024
3506706,35024
3514007,35024
3519600,35024
3522703,35024
3507407,35024
3554755,35024
3532900,35024
3532058,35024
3546900,35024
3529302,35024
3548906,35025
3514304,35025
3542909,35025
3513702,35025
3519303,35025
3502002,35025
3554706,35026
3507902,35026
3523602,35026
3512704,35026
3521101,35026
3543907,35026
3526902,35027
3512407,35027
3521408,35027
3526704,35027
3503307,35027
3546207,35027
3512209,35027
3546702,35027
3554508,35028
3525854,35028
3547007,35028
3510401,35028
3511706,35028
3500600,35028
3550407,35028
3542107,35028
3530904,35028
3545159,35028
3538709,35028
3544004,35028
3540705,35029
3539301,35029
3500303,35029
3546306,35029
3556404,35030
3553302,35030
3548104,35030
3515186,35030
3549102,35030
3510807,35030
3500402,35030
3523800,35030
3530508,35030
3549706,35030
3553609,35030
3508702,35030
3513900,35030
3550803,35030
3548005,35031
3503802,35031
3515152,35031
3522604,35031
3530706,35031
3530805,35031
3557303,35031
3552403,35032
3509502,35032
3556206,35032
3545803,35032
3531803,35032
3524709,35032
3519055,35032
3519071,35032
3533403,35032
3536505,35032
3512803,35032
3556701,35032
3501608,35032
3514908,35032
3520509,35032
3537107,35032
3538204,35033
3536802,35033
3552106,35033
3500501,35033
3501905,35033
3551603,35033
3531209,35033
3527009,35033
3514403,35034
3549300,35034
3536406,35034
3531605,35034
3555109,35034
3547106,35034
3526001,35034
3533106,35034
3535408,35034
3534807,35034
3543808,35035
3536000,35035
3516002,35035
3534906,35035
3528908,35035
3545100,35035
3534609,35035
3520806,35035
3544707,35035
3540853,35035
3527405,35035
3500105,35035
3515806,35035
3521606,35035
3543238,35036
3547700,35036
3501301,35036
3541208,35036
3544251,35036
3553906,35036
3515301,35036
3525607,35036
3532207,35036
3515350,35036
3539202,35036
3502408,35036
3552908,35036
3515129,35036
3541406,35036
3545506,35036
3542206,35036
3500808,35036
3508900,35036
3548302,35036
3542404,35036
3554300,35036
3520608,35036
3529203,35036
3530201,35036
3528700,35036
3541307,35036
3538303,35036
3541505,35036
3509106,35036
3542008,35037
3541802,35037
3519006,35037
3505807,35037
3519204,35037
3555000,35037
3503356,35037
3514700,35038
3556602,35038
3515657,35038
3540002,35038
3534104,35038
3516606,35038
3501509,35038
3529005,35038
3527801,35038
3534500,35038
3533700,35038
3501400,35038
3516705,35038
3509809,35039
3535309,35039
3528809,35039
3513306,35039
3516101,35039
3539707,35039
3510005,35039
3535507,35039
3553955,35039
3507209,35039
3527900,35039
3537156,35039
3504008,35039
3519501,35039
3532157,35039
3519907,35039
3541703,35039
3533809,35040
3528601,35040
3553005,35040
3515194,35040
3545407,35040
3534708,35040
3543204,35040
3520905,35040
3546405,35040
3506300,35040
3557204,35040
3510153,35040
3550506,35040
3538808,35040
3554607,35040
3551207,35040
3554201,35040
3515400,35040
3521705,35041
3532827,35041
3553856,35041
3507159,35041
3523206,35041
3522406,35041
3543501,35041
3508009,35041
3522802,35041
3505005,35041
3553807,35041
3512605,35041
3522307,35042
3502200,35042
3500758,35042
3509452,35042
3518503,35042
3511508,35043
3507001,35043
3540507,35043
3554656,35043
3541653,35043
3537503,35043
3511607,35043
3554003,35043
3526407,35043
3502705,35044
3522158,35044
3543253,35044
3543006,35044
3510203,35044
3522653,35044
3517604,35044
3542800,35044
3505351,35044
3521200,35044
3537909,35045
3537800,35045
3553500,35045
3519709,35045
3550209,35045
3502754,35046
3540606,35046
3501152,35046
3521002,35046
3523909,35046
3557006,35046
3550605,35046
3551108,35046
3545209,35046
3502903,35046
3552205,35046
3528403,35046
3545308,35046
3510302,35046
3508405,35046
3556503,35047
3509601,35047
3525904,35047
3527306,35047
3524006,35047
3523404,35048
3525201,35048
3532009,35048
3507605,35048
3538600,35048
3525508,35048
3554953,35048
3507100,35048
3504107,35048
3532405,35048
3556354,35048
3531704,35049
3509700,35049
3548203,35049
3548609,35049
3520202,35050
3549904,35050
3508504,35050
3546009,35050
3524402,35050
3538006,35050
3554102,35050
3554805,35050
3518404,35051
3538501,35051
3509957,35051
3502507,35051
3527207,35051
3540754,35051
3544301,35051
3508603,35051
3541901,35051
3513405,35051
3526605,35051
3552007,35052
3503505,35052
3504909,35052
3503158,35052
3549607,35052
3524907,35053
3535606,35053
3532306,35053
3526308,35053
3550001,35053
3542305,35053
3513603,35053
3555406,35054
3510500,35054
3550704,35054
3520400,35054
3536208,35055
3509908,35055
3520301,35055
3529906,35055
3509254,35055
3505401,35055
3551801,35055
3524600,35055
3542602,35055
3514809,35055
3526100,35055
3520426,35055
3531100,35056
3537602,35056
3523305,35056
3522109,35056
3537206,35056
3505708,35057
3525003,35057
3534401,35057
3539103,35057
3510609,35057
3547304,35057
3522505,35057
3509205,35057
3516408,35058
3509007,35058
3516309,35058
3528502,35058
3546801,35059
3518800,35059
3503901,35059
3526209,35060
3513009,35060
3549953,35060
3556453,35060
3515004,35060
3522208,35060
3552809,35060
3515103,35060
3548807,35061
3548708,35061
3550308,35061
3513801,35061
3543303,35061
3544103,35061
3529401,35061
3547809,35061
3515707,35062
3506607,35062
3518305,35062
3530607,35062
3545001,35062
3552502,35062
3523107,35062
3539806,35062
3513504,35063
3541000,35063
3551009,35063
3548500,35063
3506359,35063
3518701,35063
4111308,41001
4119707,41001
4107108,41001
4115903,41001
4127304,41001
4118006,41001
4126702,41001
4124608,41001
4117107,41001
4118402,41001
4124202,41001
4115002,41001
4100905,41001
4108908,41001
4124905,41001
4100608,41001
4116505,41001
4118105,41001
4118303,41001
4106704,41001
4110300,41001
4112603,41001
4113502,41001
4123956,41001
4121000,41001
4120200,41001
4123709,41001
4125902,41001
4123303,41001
4115101,41002
4107256,41002
4117206,41002
4100509,41002
4103370,41002
4108320,41002
4128807,41002
4114708,41002
4110607,41002
4118857,41002
4128625,41002
4100707,41002
4106605,41002
4128104,41002
4111555,41002
4103479,41002
4107520,41002
4109906,41002
4126900,41002
4125357,41002
4118907,41002
4105607,41003
4125555,41003
4126108,41003
4126801,41003
4109104,41003
4112405,41003
4105508,41003
4122602,41003
4110409,41003
4113007,41003
4127908,41003
4100459,41004
4103008,41004
4112207,41004
4128005,41004
4112959,41004
4103909,41004
4116802,41004
4121356,41004
4120655,41004
4116109,41004
4108601,41004
4104303,41005
4107553,41005
4107702,41005
4102505,41005
4114005,41005
4113734,41005
4101705,41005
4106555,41005
